,Small Component,Big Component,Small2 Component,Big2 Component,Score
3215,consensus independent component 84_Prostate cancer,consensus independent component 1907_big,consensus independent component 38_Sarcoma,consensus independent component 3308_big,-0.06478935636928002
3369,consensus independent component 93_Adrenal cancer,consensus independent component 2505_big,consensus independent component 54_Myelodysplastic syndrome,consensus independent component 2316_big,-0.0649468766777267
918,consensus independent component 163_Sarcoma,consensus independent component 3116_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.0650217199161576
2120,consensus independent component 3_Lung cancer,consensus independent component 12_big,consensus independent component 125_Colorectal cancer,consensus independent component 12_big,-0.06511895622400982
2993,consensus independent component 73_Lymphoma,consensus independent component 947_big,consensus independent component 160_Colorectal cancer,consensus independent component 947_big,-0.06541247531607386
1375,consensus independent component 223_Sarcoma,consensus independent component 3741_big,consensus independent component 27_Prostate cancer,consensus independent component 86_big,-0.06554304475678521
2632,consensus independent component 578_Normal,consensus independent component 573_big,consensus independent component 44_Ovarian cancer,consensus independent component 3194_big,-0.06557917909788463
31,consensus independent component 101_Sarcoma,consensus independent component 2892_big,consensus independent component 87_Melanoma,consensus independent component 2892_big,-0.06571047417289737
715,consensus independent component 148_HCC,consensus independent component 1022_big,consensus independent component 46_Adrenal cancer,consensus independent component 96_big,-0.06577345503137855
2526,consensus independent component 53_Gastric cancer,consensus independent component 684_big,consensus independent component 19_HCC,consensus independent component 124_big,-0.0658316091725949
2821,consensus independent component 64_Sarcoma,consensus independent component 3505_big,consensus independent component 54_Prostate cancer,consensus independent component 2765_big,-0.06589021552948832
933,consensus independent component 165_Lymphoma,consensus independent component 2260_big,consensus independent component 11_Sarcoma,consensus independent component 1085_big,-0.06592762663455325
1342,consensus independent component 218_Sarcoma,consensus independent component 1522_big,consensus independent component 13_Ovarian cancer,consensus independent component 1522_big,-0.06605931986839184
3088,consensus independent component 78_Ovarian cancer,consensus independent component 240_big,consensus independent component 22_Gastric cancer,consensus independent component 240_big,-0.06606101766480765
347,consensus independent component 122_Breast cancer,consensus independent component 521_big,consensus independent component 60_Lung cancer,consensus independent component 521_big,-0.06612070844559437
593,consensus independent component 139_Melanoma,consensus independent component 800_big,consensus independent component 105_Sarcoma,consensus independent component 3164_big,-0.06614044096151761
680,consensus independent component 145_HNSCC,consensus independent component 2862_big,consensus independent component 30_Prostate cancer,consensus independent component 1419_big,-0.06627758785147855
2116,consensus independent component 3_Gastric cancer,consensus independent component 2802_big,consensus independent component 67_HCC,consensus independent component 10_big,-0.0663884350637472
3034,consensus independent component 75_Ovarian cancer,consensus independent component 1996_big,consensus independent component 123_Melanoma,consensus independent component 1996_big,-0.0664677560699225
816,consensus independent component 155_Gastric cancer,consensus independent component 3768_big,consensus independent component 126_HNSCC,consensus independent component 2247_big,-0.0665616639511459
502,consensus independent component 132_Melanoma,consensus independent component 1176_big,consensus independent component 136_Colorectal cancer,consensus independent component 1176_big,-0.06664171884588493
921,consensus independent component 164_Gastric cancer,consensus independent component 1976_big,consensus independent component 93_Adrenal cancer,consensus independent component 2505_big,-0.06677781490108183
2099,consensus independent component 39_HCC,consensus independent component 3131_big,consensus independent component 192_Lung cancer,consensus independent component 562_big,-0.0668746442421359
3391,consensus independent component 94_HNSCC,consensus independent component 452_big,consensus independent component 48_Normal,consensus independent component 452_big,-0.06687511931361756
449,consensus independent component 129_Sarcoma,consensus independent component 40_big,consensus independent component 71_Brain cancer,consensus independent component 40_big,-0.06688675793438809
480,consensus independent component 130_Sarcoma,consensus independent component 2205_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.06691384436684583
505,consensus independent component 132_Renal cancer,consensus independent component 12_big,consensus independent component 82_Brain cancer,consensus independent component 12_big,-0.06699240622585012
977,consensus independent component 16_HNSCC,consensus independent component 701_big,consensus independent component 39_Renal cancer,consensus independent component 3489_big,-0.0670073579602257
915,consensus independent component 163_Lymphoma,consensus independent component 1850_big,consensus independent component 126_HNSCC,consensus independent component 2247_big,-0.06701600722993495
3222,consensus independent component 85_Gastric cancer,consensus independent component 448_big,consensus independent component 171_Sarcoma,consensus independent component 448_big,-0.0671847774540888
1958,consensus independent component 34_Gastric cancer,consensus independent component 878_big,consensus independent component 7_Melanoma,consensus independent component 3064_big,-0.06722124481457085
201,consensus independent component 112_HCC,consensus independent component 3360_big,consensus independent component 52_Gastric cancer,consensus independent component 1626_big,-0.06734494983390146
793,consensus independent component 153_HCC,consensus independent component 451_big,consensus independent component 86_Multiple myeloma,consensus independent component 521_big,-0.06751576051322897
1407,consensus independent component 22_Normal,consensus independent component 448_big,consensus independent component 50_Breast cancer,consensus independent component 448_big,-0.06765585257122142
253,consensus independent component 116_Gastric cancer,consensus independent component 1916_big,consensus independent component 192_Lung cancer,consensus independent component 562_big,-0.06767387156478397
881,consensus independent component 15_Renal cancer,consensus independent component 1230_big,consensus independent component 25_Adrenal cancer,consensus independent component 431_big,-0.06771686650914158
3445,consensus independent component 97_Ovarian cancer,consensus independent component 2888_big,consensus independent component 113_Adrenal cancer,consensus independent component 572_big,-0.0677209557141483
2507,consensus independent component 52_Normal,consensus independent component 810_big,consensus independent component 109_Breast cancer,consensus independent component 810_big,-0.0678106546515197
2495,consensus independent component 52_Brain cancer,consensus independent component 2968_big,consensus independent component 29_Ovarian cancer,consensus independent component 812_big,-0.06784812179356192
235,consensus independent component 114_Renal cancer,consensus independent component 160_big,consensus independent component 6_Prostate cancer,consensus independent component 1502_big,-0.0680747489705468
2308,consensus independent component 46_Adrenal cancer,consensus independent component 96_big,consensus independent component 54_Prostate cancer,consensus independent component 2765_big,-0.06817087261039236
2312,consensus independent component 46_Gastric cancer,consensus independent component 40_big,consensus independent component 132_Colorectal cancer,consensus independent component 40_big,-0.06821557055799221
3486,consensus independent component 9_HCC,consensus independent component 2903_big,consensus independent component 153_Sarcoma,consensus independent component 3305_big,-0.06826003246985715
3095,consensus independent component 79_Colorectal cancer,consensus independent component 1488_big,consensus independent component 148_Gastric cancer,consensus independent component 1488_big,-0.06834794766176494
126,consensus independent component 108_Gastric cancer,consensus independent component 468_big,consensus independent component 29_Sarcoma,consensus independent component 3198_big,-0.06841327599407737
3327,consensus independent component 90_HNSCC,consensus independent component 243_big,consensus independent component 93_Renal cancer,consensus independent component 1280_big,-0.06844452292924257
3495,consensus independent component 9_Ovarian cancer,consensus independent component 947_big,consensus independent component 38_Adrenal cancer,consensus independent component 3254_big,-0.06848164221466134
422,consensus independent component 127_Renal cancer,consensus independent component 2607_big,consensus independent component 19_Ovarian cancer,consensus independent component 92_big,-0.06854009595997053
165,consensus independent component 10_Prostate cancer,consensus independent component 158_big,consensus independent component 135_Renal cancer,consensus independent component 3627_big,-0.06872189637411072
3140,consensus independent component 80_Myelodysplastic syndrome,consensus independent component 1519_big,consensus independent component 54_Melanoma,consensus independent component 1519_big,-0.0687572399955177
894,consensus independent component 161_Gastric cancer,consensus independent component 853_big,consensus independent component 54_Normal,consensus independent component 1663_big,-0.06877038010196551
817,consensus independent component 155_HCC,consensus independent component 805_big,consensus independent component 260_Sarcoma,consensus independent component 805_big,-0.06878674315576527
2482,consensus independent component 51_Renal cancer,consensus independent component 1556_big,consensus independent component 41_Prostate cancer,consensus independent component 904_big,-0.06882024120994594
1184,consensus independent component 18_Sarcoma,consensus independent component 2707_big,consensus independent component 61_Prostate cancer,consensus independent component 1655_big,-0.06896005720264081
1039,consensus independent component 176_Gastric cancer,consensus independent component 2527_big,consensus independent component 91_HCC,consensus independent component 165_big,-0.06896670394629628
823,consensus independent component 155_Ovarian cancer,consensus independent component 1971_big,consensus independent component 17_HNSCC,consensus independent component 1971_big,-0.06897070276058628
957,consensus independent component 168_Gastric cancer,consensus independent component 42_big,consensus independent component 52_Brain cancer,consensus independent component 2968_big,-0.06904806973366653
1190,consensus independent component 190_Melanoma,consensus independent component 3344_big,consensus independent component 131_Ovarian cancer,consensus independent component 2113_big,-0.06913011097875588
655,consensus independent component 143_HCC,consensus independent component 3696_big,consensus independent component 130_Sarcoma,consensus independent component 2205_big,-0.06926833631134607
1156,consensus independent component 188_Melanoma,consensus independent component 127_big,consensus independent component 98_Brain cancer,consensus independent component 645_big,-0.06926953340756328
2336,consensus independent component 47_Adrenal cancer,consensus independent component 3290_big,consensus independent component 27_Prostate cancer,consensus independent component 86_big,-0.06928596885158778
1868,consensus independent component 322_Breast cancer,consensus independent component 3532_big,consensus independent component 27_Myelodysplastic syndrome,consensus independent component 204_big,-0.0692989466876005
682,consensus independent component 145_Lymphoma,consensus independent component 2695_big,consensus independent component 11_Sarcoma,consensus independent component 1085_big,-0.0693049219833367
1710,consensus independent component 293_Normal,consensus independent component 884_big,consensus independent component 10_Adrenal cancer,consensus independent component 454_big,-0.0693355057247529
1761,consensus independent component 2_Normal,consensus independent component 445_big,consensus independent component 129_Melanoma,consensus independent component 445_big,-0.06944122235052863
2112,consensus independent component 3_Adrenal cancer,consensus independent component 3021_big,consensus independent component 27_Brain cancer,consensus independent component 1800_big,-0.0694640478703099
281,consensus independent component 118_HNSCC,consensus independent component 3405_big,consensus independent component 44_Ovarian cancer,consensus independent component 3194_big,-0.06951228301610374
601,consensus independent component 13_Gastric cancer,consensus independent component 701_big,consensus independent component 17_Adrenal cancer,consensus independent component 701_big,-0.06955150654782477
3055,consensus independent component 76_Sarcoma,consensus independent component 947_big,consensus independent component 2_Melanoma,consensus independent component 743_big,-0.0696453710515651
2932,consensus independent component 70_Breast cancer,consensus independent component 146_big,consensus independent component 65_Colorectal cancer,consensus independent component 146_big,-0.06978516450746719
1603,consensus independent component 26_Sarcoma,consensus independent component 23_big,consensus independent component 27_Adrenal cancer,consensus independent component 28_big,-0.06978578382539895
1646,consensus independent component 27_Myelodysplastic syndrome,consensus independent component 204_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.06981489569238279
1816,consensus independent component 310_Sarcoma,consensus independent component 2153_big,consensus independent component 16_Adrenal cancer,consensus independent component 1258_big,-0.06988184761411267
3212,consensus independent component 84_Myelodysplastic syndrome,consensus independent component 1264_big,consensus independent component 30_Prostate cancer,consensus independent component 1419_big,-0.06988860167927233
274,consensus independent component 117_Renal cancer,consensus independent component 2890_big,consensus independent component 48_HNSCC,consensus independent component 701_big,-0.07009289552311197
1525,consensus independent component 255_Sarcoma,consensus independent component 3704_big,consensus independent component 122_Melanoma,consensus independent component 1702_big,-0.07011804583879966
3135,consensus independent component 80_Leukemia,consensus independent component 2365_big,consensus independent component 29_Colorectal cancer,consensus independent component 131_big,-0.07013676806918645
1065,consensus independent component 179_Lung cancer,consensus independent component 485_big,consensus independent component 41_Adrenal cancer,consensus independent component 2633_big,-0.07020936312307448
3349,consensus independent component 91_Ovarian cancer,consensus independent component 2782_big,consensus independent component 23_Renal cancer,consensus independent component 821_big,-0.07030396873265526
1739,consensus independent component 29_Lymphoma,consensus independent component 144_big,consensus independent component 85_Lung cancer,consensus independent component 144_big,-0.07036762846859401
1762,consensus independent component 2_Ovarian cancer,consensus independent component 1280_big,consensus independent component 18_Melanoma,consensus independent component 1258_big,-0.07037595722216097
3139,consensus independent component 80_Multiple myeloma,consensus independent component 3689_big,consensus independent component 6_Leukemia,consensus independent component 173_big,-0.07057914946239224
2076,consensus independent component 38_Melanoma,consensus independent component 2036_big,consensus independent component 146_Brain cancer,consensus independent component 953_big,-0.07076542074570265
567,consensus independent component 137_Melanoma,consensus independent component 1468_big,consensus independent component 133_HNSCC,consensus independent component 1764_big,-0.07103665224900772
2559,consensus independent component 54_Lymphoma,consensus independent component 2898_big,consensus independent component 222_Sarcoma,consensus independent component 2898_big,-0.07109145804250874
3052,consensus independent component 76_Ovarian cancer,consensus independent component 60_big,consensus independent component 3_Gastric cancer,consensus independent component 2802_big,-0.07114006421058823
2536,consensus independent component 53_Ovarian cancer,consensus independent component 684_big,consensus independent component 53_Gastric cancer,consensus independent component 684_big,-0.07126950990253339
2082,consensus independent component 38_Renal cancer,consensus independent component 127_big,consensus independent component 17_Adrenal cancer,consensus independent component 701_big,-0.07149290891317044
2169,consensus independent component 41_Brain cancer,consensus independent component 2068_big,consensus independent component 63_Leukemia,consensus independent component 1469_big,-0.07161679093818432
800,consensus independent component 153_Sarcoma,consensus independent component 3305_big,consensus independent component 114_Renal cancer,consensus independent component 160_big,-0.07164756456086013
3016,consensus independent component 74_Ovarian cancer,consensus independent component 1751_big,consensus independent component 24_Adrenal cancer,consensus independent component 302_big,-0.07170885226684354
570,consensus independent component 137_Renal cancer,consensus independent component 3081_big,consensus independent component 58_Melanoma,consensus independent component 3081_big,-0.0718532375783465
512,consensus independent component 133_HNSCC,consensus independent component 1764_big,consensus independent component 128_Ovarian cancer,consensus independent component 2841_big,-0.071868292652564
1261,consensus independent component 1_Multiple myeloma,consensus independent component 808_big,consensus independent component 134_Breast cancer,consensus independent component 808_big,-0.07187792901747647
1954,consensus independent component 34_Adrenal cancer,consensus independent component 2886_big,consensus independent component 29_Renal cancer,consensus independent component 2886_big,-0.07187992454030345
564,consensus independent component 137_HNSCC,consensus independent component 1976_big,consensus independent component 27_Leukemia,consensus independent component 1502_big,-0.07224616657087202
1949,consensus independent component 345_Normal,consensus independent component 750_big,consensus independent component 145_HNSCC,consensus independent component 2862_big,-0.0722628461536387
1204,consensus independent component 192_Sarcoma,consensus independent component 3307_big,consensus independent component 113_HNSCC,consensus independent component 3311_big,-0.07249085938909738
3393,consensus independent component 94_Lung cancer,consensus independent component 3092_big,consensus independent component 61_Colorectal cancer,consensus independent component 926_big,-0.07251184420172363
3071,consensus independent component 77_Prostate cancer,consensus independent component 447_big,consensus independent component 144_Ovarian cancer,consensus independent component 122_big,-0.07253150923736962
683,consensus independent component 145_Melanoma,consensus independent component 2531_big,consensus independent component 108_Adrenal cancer,consensus independent component 298_big,-0.07285363113326371
195,consensus independent component 111_Sarcoma,consensus independent component 1732_big,consensus independent component 98_Gastric cancer,consensus independent component 701_big,-0.07319582329890384
3442,consensus independent component 97_Lymphoma,consensus independent component 3413_big,consensus independent component 189_HCC,consensus independent component 3123_big,-0.07322976441023786
2760,consensus independent component 61_Melanoma,consensus independent component 3014_big,consensus independent component 57_Renal cancer,consensus independent component 1488_big,-0.07325886996189677
2258,consensus independent component 44_HNSCC,consensus independent component 831_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.07334565726962972
848,consensus independent component 158_Gastric cancer,consensus independent component 119_big,consensus independent component 118_Ovarian cancer,consensus independent component 810_big,-0.0734171635322596
547,consensus independent component 136_Breast cancer,consensus independent component 256_big,consensus independent component 76_Brain cancer,consensus independent component 376_big,-0.07357494886652244
1124,consensus independent component 184_Melanoma,consensus independent component 2139_big,consensus independent component 33_Sarcoma,consensus independent component 3489_big,-0.07358719143735107
1791,consensus independent component 308_Normal,consensus independent component 3093_big,consensus independent component 190_Melanoma,consensus independent component 3344_big,-0.07362191043312336
625,consensus independent component 140_Ovarian cancer,consensus independent component 3651_big,consensus independent component 17_Adrenal cancer,consensus independent component 701_big,-0.07368604775081215
2773,consensus independent component 62_HCC,consensus independent component 352_big,consensus independent component 136_Melanoma,consensus independent component 11_big,-0.07377552533456154
41,consensus independent component 102_Lymphoma,consensus independent component 445_big,consensus independent component 129_Melanoma,consensus independent component 445_big,-0.07394174637993622
28,consensus independent component 101_Ovarian cancer,consensus independent component 3187_big,consensus independent component 27_Brain cancer,consensus independent component 1800_big,-0.07395857571189268
2810,consensus independent component 64_HNSCC,consensus independent component 3651_big,consensus independent component 49_Gastric cancer,consensus independent component 701_big,-0.0740245256578296
2864,consensus independent component 67_HNSCC,consensus independent component 448_big,consensus independent component 19_Adrenal cancer,consensus independent component 448_big,-0.07417944076162104
1963,consensus independent component 34_Lymphoma,consensus independent component 26_big,consensus independent component 78_Leukemia,consensus independent component 75_big,-0.07420169021036205
2809,consensus independent component 64_HCC,consensus independent component 2011_big,consensus independent component 69_Prostate cancer,consensus independent component 927_big,-0.07421609912250918
2285,consensus independent component 45_HCC,consensus independent component 3415_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.07424233530298696
377,consensus independent component 124_HNSCC,consensus independent component 947_big,consensus independent component 293_Sarcoma,consensus independent component 3277_big,-0.07440050704716153
2704,consensus independent component 59_Ovarian cancer,consensus independent component 1955_big,consensus independent component 65_HNSCC,consensus independent component 1955_big,-0.07445343030452856
2510,consensus independent component 52_Renal cancer,consensus independent component 119_big,consensus independent component 101_Prostate cancer,consensus independent component 119_big,-0.07447945001066819
1164,consensus independent component 189_Melanoma,consensus independent component 2840_big,consensus independent component 38_Sarcoma,consensus independent component 3308_big,-0.07457530088593184
208,consensus independent component 112_Renal cancer,consensus independent component 2775_big,consensus independent component 15_Myelodysplastic syndrome,consensus independent component 2934_big,-0.07462459995032397
218,consensus independent component 113_Lymphoma,consensus independent component 2011_big,consensus independent component 64_Multiple myeloma,consensus independent component 2011_big,-0.07467564711143088
2527,consensus independent component 53_HCC,consensus independent component 3231_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.07474946104480289
2803,consensus independent component 63_Sarcoma,consensus independent component 488_big,consensus independent component 61_Renal cancer,consensus independent component 2536_big,-0.07487323896465647
2785,consensus independent component 62_Sarcoma,consensus independent component 3009_big,consensus independent component 90_Leukemia,consensus independent component 1019_big,-0.07494977506199701
1788,consensus independent component 307_Normal,consensus independent component 863_big,consensus independent component 51_Renal cancer,consensus independent component 1556_big,-0.07495876120273681
569,consensus independent component 137_Ovarian cancer,consensus independent component 1028_big,consensus independent component 278_Sarcoma,consensus independent component 1625_big,-0.07522888668115466
389,consensus independent component 125_HCC,consensus independent component 2903_big,consensus independent component 100_Renal cancer,consensus independent component 1280_big,-0.07532899250621561
1660,consensus independent component 282_Sarcoma,consensus independent component 1715_big,consensus independent component 82_Renal cancer,consensus independent component 3007_big,-0.0753787974205622
2280,consensus independent component 45_Adrenal cancer,consensus independent component 363_big,consensus independent component 30_Myelodysplastic syndrome,consensus independent component 363_big,-0.07539567713195283
747,consensus independent component 14_Myelodysplastic syndrome,consensus independent component 1877_big,consensus independent component 15_Prostate cancer,consensus independent component 1172_big,-0.07540113346316213
2226,consensus independent component 43_Breast cancer,consensus independent component 298_big,consensus independent component 12_Lung cancer,consensus independent component 298_big,-0.07545493511536228
1007,consensus independent component 172_Gastric cancer,consensus independent component 3724_big,consensus independent component 149_Brain cancer,consensus independent component 1368_big,-0.07546418626657228
1555,consensus independent component 25_Sarcoma,consensus independent component 3401_big,consensus independent component 97_Prostate cancer,consensus independent component 445_big,-0.0754855299455118
797,consensus independent component 153_Melanoma,consensus independent component 3233_big,consensus independent component 34_Ovarian cancer,consensus independent component 3606_big,-0.07551120441811925
1265,consensus independent component 1_Prostate cancer,consensus independent component 1913_big,consensus independent component 116_HNSCC,consensus independent component 947_big,-0.07568320932142839
6,consensus independent component 100_HNSCC,consensus independent component 3587_big,consensus independent component 26_Myelodysplastic syndrome,consensus independent component 855_big,-0.07573632722513542
2424,consensus independent component 4_Ovarian cancer,consensus independent component 314_big,consensus independent component 67_Brain cancer,consensus independent component 314_big,-0.07575810767391616
1852,consensus independent component 31_Lung cancer,consensus independent component 1079_big,consensus independent component 22_Colorectal cancer,consensus independent component 1079_big,-0.07581433225830259
669,consensus independent component 144_Lung cancer,consensus independent component 133_big,consensus independent component 143_Colorectal cancer,consensus independent component 133_big,-0.07582765371929245
1276,consensus independent component 202_Sarcoma,consensus independent component 146_big,consensus independent component 76_Renal cancer,consensus independent component 146_big,-0.07594488120958087
260,consensus independent component 116_Ovarian cancer,consensus independent component 2856_big,consensus independent component 47_Melanoma,consensus independent component 2856_big,-0.07594655726655514
1091,consensus independent component 180_Lung cancer,consensus independent component 86_big,consensus independent component 29_Gastric cancer,consensus independent component 86_big,-0.07612205495036331
1330,consensus independent component 214_Sarcoma,consensus independent component 2628_big,consensus independent component 93_HCC,consensus independent component 842_big,-0.0762016299104738
127,consensus independent component 108_HCC,consensus independent component 150_big,consensus independent component 68_Gastric cancer,consensus independent component 464_big,-0.07636889150337026
1561,consensus independent component 261_Sarcoma,consensus independent component 3444_big,consensus independent component 65_Adrenal cancer,consensus independent component 1756_big,-0.0763906387940363
2862,consensus independent component 67_Gastric cancer,consensus independent component 3758_big,consensus independent component 97_Ovarian cancer,consensus independent component 2888_big,-0.07657249676275843
895,consensus independent component 161_HCC,consensus independent component 3544_big,consensus independent component 221_Sarcoma,consensus independent component 810_big,-0.0767038267063
1429,consensus independent component 235_Sarcoma,consensus independent component 12_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.07671655397613568
2858,consensus independent component 67_Adrenal cancer,consensus independent component 788_big,consensus independent component 68_Gastric cancer,consensus independent component 464_big,-0.07702651221073317
2253,consensus independent component 44_Brain cancer,consensus independent component 2011_big,consensus independent component 30_Leukemia,consensus independent component 2011_big,-0.07705009155117559
1765,consensus independent component 2_Sarcoma,consensus independent component 2792_big,consensus independent component 54_Adrenal cancer,consensus independent component 1384_big,-0.07719383735385668
2185,consensus independent component 41_Sarcoma,consensus independent component 289_big,consensus independent component 11_Prostate cancer,consensus independent component 2012_big,-0.07732420529147335
3250,consensus independent component 86_Renal cancer,consensus independent component 3143_big,consensus independent component 47_Gastric cancer,consensus independent component 118_big,-0.07733665050398394
1654,consensus independent component 280_Sarcoma,consensus independent component 2827_big,consensus independent component 20_Melanoma,consensus independent component 1293_big,-0.07737008205909468
3394,consensus independent component 94_Lymphoma,consensus independent component 494_big,consensus independent component 172_Lung cancer,consensus independent component 2997_big,-0.07748998409349064
970,consensus independent component 169_Sarcoma,consensus independent component 3359_big,consensus independent component 152_Melanoma,consensus independent component 1258_big,-0.07752035381452667
423,consensus independent component 127_Sarcoma,consensus independent component 448_big,consensus independent component 30_Myelodysplastic syndrome,consensus independent component 363_big,-0.07763426873523332
3268,consensus independent component 87_Sarcoma,consensus independent component 433_big,consensus independent component 30_Melanoma,consensus independent component 433_big,-0.07763528411553716
472,consensus independent component 130_HCC,consensus independent component 1503_big,consensus independent component 56_Adrenal cancer,consensus independent component 676_big,-0.07765446073247873
1100,consensus independent component 181_Melanoma,consensus independent component 3694_big,consensus independent component 87_Ovarian cancer,consensus independent component 2208_big,-0.07794768281626764
2609,consensus independent component 56_Colorectal cancer,consensus independent component 337_big,consensus independent component 29_Brain cancer,consensus independent component 337_big,-0.0779638507030882
3439,consensus independent component 97_HNSCC,consensus independent component 3041_big,consensus independent component 38_HCC,consensus independent component 117_big,-0.07800991750046762
3249,consensus independent component 86_Prostate cancer,consensus independent component 3628_big,consensus independent component 81_Renal cancer,consensus independent component 3628_big,-0.07807694591721354
987,consensus independent component 16_Renal cancer,consensus independent component 3651_big,consensus independent component 64_HNSCC,consensus independent component 3651_big,-0.07813803349350372
1352,consensus independent component 21_HNSCC,consensus independent component 376_big,consensus independent component 28_Multiple myeloma,consensus independent component 376_big,-0.07816074458483147
2937,consensus independent component 70_Leukemia,consensus independent component 2895_big,consensus independent component 62_Normal,consensus independent component 1913_big,-0.07830700876376012
533,consensus independent component 135_Brain cancer,consensus independent component 2634_big,consensus independent component 230_Sarcoma,consensus independent component 947_big,-0.07839168555367138
1513,consensus independent component 251_Sarcoma,consensus independent component 3353_big,consensus independent component 87_Adrenal cancer,consensus independent component 855_big,-0.07843144527786547
2471,consensus independent component 51_HCC,consensus independent component 2898_big,consensus independent component 111_Melanoma,consensus independent component 154_big,-0.07843581215259465
2994,consensus independent component 73_Melanoma,consensus independent component 800_big,consensus independent component 10_Renal cancer,consensus independent component 326_big,-0.07845521688902019
1361,consensus independent component 21_Prostate cancer,consensus independent component 481_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.07866097064564119
3467,consensus independent component 99_Breast cancer,consensus independent component 1751_big,consensus independent component 116_Colorectal cancer,consensus independent component 1751_big,-0.07890385230391217
3060,consensus independent component 77_Gastric cancer,consensus independent component 77_big,consensus independent component 143_HCC,consensus independent component 3696_big,-0.07891058358887972
106,consensus independent component 106_Renal cancer,consensus independent component 1961_big,consensus independent component 28_Ovarian cancer,consensus independent component 3198_big,-0.07898744390546823
1459,consensus independent component 23_Sarcoma,consensus independent component 605_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.0790462188518229
435,consensus independent component 128_Renal cancer,consensus independent component 2372_big,consensus independent component 32_Melanoma,consensus independent component 2372_big,-0.07924078620276695
341,consensus independent component 121_Melanoma,consensus independent component 2652_big,consensus independent component 140_Ovarian cancer,consensus independent component 3651_big,-0.07929864703482585
2749,consensus independent component 60_Sarcoma,consensus independent component 451_big,consensus independent component 39_Myelodysplastic syndrome,consensus independent component 451_big,-0.07954045093666179
3316,consensus independent component 8_Normal,consensus independent component 945_big,consensus independent component 64_Breast cancer,consensus independent component 945_big,-0.079561695156946
1783,consensus independent component 305_Sarcoma,consensus independent component 48_big,consensus independent component 28_Lymphoma,consensus independent component 48_big,-0.07963642065337079
1708,consensus independent component 292_Sarcoma,consensus independent component 103_big,consensus independent component 73_Ovarian cancer,consensus independent component 2011_big,-0.07965081646777089
1393,consensus independent component 229_Sarcoma,consensus independent component 810_big,consensus independent component 42_Gastric cancer,consensus independent component 810_big,-0.0797630878381071
868,consensus independent component 15_Colorectal cancer,consensus independent component 124_big,consensus independent component 106_Breast cancer,consensus independent component 124_big,-0.07983302455323815
530,consensus independent component 134_Ovarian cancer,consensus independent component 432_big,consensus independent component 93_Gastric cancer,consensus independent component 432_big,-0.08006160285369279
1446,consensus independent component 23_Gastric cancer,consensus independent component 1671_big,consensus independent component 71_Adrenal cancer,consensus independent component 3389_big,-0.08008876731803821
958,consensus independent component 168_HCC,consensus independent component 3359_big,consensus independent component 48_HNSCC,consensus independent component 701_big,-0.0802219881238661
2739,consensus independent component 60_Leukemia,consensus independent component 447_big,consensus independent component 166_Colorectal cancer,consensus independent component 447_big,-0.08032114261358947
1985,consensus independent component 35_Colorectal cancer,consensus independent component 2869_big,consensus independent component 57_Normal,consensus independent component 2869_big,-0.08039429433394274
3354,consensus independent component 92_Brain cancer,consensus independent component 84_big,consensus independent component 68_Renal cancer,consensus independent component 947_big,-0.08047501561787633
1034,consensus independent component 175_Melanoma,consensus independent component 2137_big,consensus independent component 75_Sarcoma,consensus independent component 1072_big,-0.0806058003264003
454,consensus independent component 12_Gastric cancer,consensus independent component 1791_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.08069547804620208
2154,consensus independent component 40_Ovarian cancer,consensus independent component 3195_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.08072141179947259
2401,consensus independent component 49_Lymphoma,consensus independent component 133_big,consensus independent component 9_Multiple myeloma,consensus independent component 40_big,-0.08082864041664972
2153,consensus independent component 40_Normal,consensus independent component 1895_big,consensus independent component 162_HCC,consensus independent component 379_big,-0.0808341293506035
2616,consensus independent component 56_Melanoma,consensus independent component 1976_big,consensus independent component 11_Adrenal cancer,consensus independent component 521_big,-0.08087128518409809
315,consensus independent component 11_Normal,consensus independent component 454_big,consensus independent component 155_Colorectal cancer,consensus independent component 454_big,-0.08112871570494595
728,consensus independent component 149_HNSCC,consensus independent component 1103_big,consensus independent component 130_Lymphoma,consensus independent component 3651_big,-0.08118683369448937
2801,consensus independent component 63_Prostate cancer,consensus independent component 424_big,consensus independent component 149_Brain cancer,consensus independent component 1368_big,-0.08118846005919939
2590,consensus independent component 55_Myelodysplastic syndrome,consensus independent component 141_big,consensus independent component 81_Leukemia,consensus independent component 3657_big,-0.08124656962918722
135,consensus independent component 108_Sarcoma,consensus independent component 3097_big,consensus independent component 140_Ovarian cancer,consensus independent component 3651_big,-0.08127871393797154
1336,consensus independent component 216_Sarcoma,consensus independent component 2979_big,consensus independent component 40_Leukemia,consensus independent component 112_big,-0.08130153527965282
