,Small Component,Big Component,Small2 Component,Big2 Component,Score
2567,consensus independent component 54_Sarcoma,consensus independent component 2134_big,consensus independent component 6_Colorectal cancer,consensus independent component 361_big,-0.033732975580021404
3207,consensus independent component 84_Leukemia,consensus independent component 2010_big,consensus independent component 60_Colorectal cancer,consensus independent component 748_big,-0.033805130582353266
1742,consensus independent component 29_Myelodysplastic syndrome,consensus independent component 3750_big,consensus independent component 32_Leukemia,consensus independent component 3414_big,-0.03390581520938353
1375,consensus independent component 223_Sarcoma,consensus independent component 3741_big,consensus independent component 4_Ovarian cancer,consensus independent component 314_big,-0.03392232434373699
409,consensus independent component 126_Renal cancer,consensus independent component 2040_big,consensus independent component 82_Colorectal cancer,consensus independent component 2040_big,-0.03396581758630687
666,consensus independent component 144_Gastric cancer,consensus independent component 1791_big,consensus independent component 18_Normal,consensus independent component 1791_big,-0.033976496666304756
3192,consensus independent component 83_Melanoma,consensus independent component 2524_big,consensus independent component 146_Brain cancer,consensus independent component 953_big,-0.0340126991122032
567,consensus independent component 137_Melanoma,consensus independent component 1468_big,consensus independent component 68_Breast cancer,consensus independent component 158_big,-0.034041347845832765
1291,consensus independent component 207_Sarcoma,consensus independent component 548_big,consensus independent component 86_Multiple myeloma,consensus independent component 521_big,-0.03410152204047472
1808,consensus independent component 30_Myelodysplastic syndrome,consensus independent component 363_big,consensus independent component 79_Leukemia,consensus independent component 3147_big,-0.03411434497147628
1525,consensus independent component 255_Sarcoma,consensus independent component 3704_big,consensus independent component 170_Colorectal cancer,consensus independent component 244_big,-0.03414103541694005
