,Small Component,Big Component,Small2 Component,Big2 Component,Score
492,consensus independent component 211_s1,consensus independent component 9_big,consensus independent component 273_s4,consensus independent component 156_big,0.08830579567953814
112,consensus independent component 126_s1,consensus independent component 39_big,consensus independent component 63_s3,consensus independent component 72_big,0.08821919363619561
963,consensus independent component 317_s4,consensus independent component 36_big,consensus independent component 224_s1,consensus independent component 150_big,0.08777731221647772
683,consensus independent component 254_s4,consensus independent component 13_big,consensus independent component 67_s3,consensus independent component 83_big,0.08749338088576858
287,consensus independent component 165_s4,consensus independent component 118_big,consensus independent component 55_s3,consensus independent component 148_big,0.08734963027903526
45,consensus independent component 110_s2,consensus independent component 52_big,consensus independent component 32_s1,consensus independent component 72_big,0.08696336149325756
575,consensus independent component 22_s4,consensus independent component 8_big,consensus independent component 172_s1,consensus independent component 8_big,0.08648907334884448
638,consensus independent component 244_s3,consensus independent component 32_big,consensus independent component 148_s1,consensus independent component 32_big,0.08562807380958823
489,consensus independent component 210_s2,consensus independent component 55_big,consensus independent component 171_s4,consensus independent component 55_big,0.08551417803802819
117,consensus independent component 127_s2,consensus independent component 32_big,consensus independent component 244_s3,consensus independent component 32_big,0.08524177478805006
1127,consensus independent component 356_s1,consensus independent component 118_big,consensus independent component 342_s2,consensus independent component 150_big,0.08509107730251968
767,consensus independent component 273_s4,consensus independent component 156_big,consensus independent component 211_s1,consensus independent component 9_big,0.08504801855701495
826,consensus independent component 287_s3,consensus independent component 131_big,consensus independent component 105_s4,consensus independent component 131_big,0.08489496446789896
1202,consensus independent component 4_s1,consensus independent component 52_big,consensus independent component 88_s3,consensus independent component 150_big,0.08462723640277314
630,consensus independent component 242_s3,consensus independent component 17_big,consensus independent component 199_s4,consensus independent component 165_big,0.08399390844757187
19,consensus independent component 104_s4,consensus independent component 113_big,consensus independent component 132_s3,consensus independent component 113_big,0.0838590771780915
220,consensus independent component 150_s1,consensus independent component 89_big,consensus independent component 316_s3,consensus independent component 78_big,0.08359225090902095
1193,consensus independent component 47_s4,consensus independent component 8_big,consensus independent component 55_s1,consensus independent component 91_big,0.08317094724277471
647,consensus independent component 246_s4,consensus independent component 30_big,consensus independent component 42_s2,consensus independent component 134_big,0.08298642033247056
1087,consensus independent component 345_s4,consensus independent component 167_big,consensus independent component 333_s2,consensus independent component 162_big,0.08295766010683792
533,consensus independent component 220_s2,consensus independent component 168_big,consensus independent component 187_s1,consensus independent component 131_big,0.08265653863445607
434,consensus independent component 199_s3,consensus independent component 142_big,consensus independent component 193_s4,consensus independent component 142_big,0.08231557323335564
278,consensus independent component 163_s3,consensus independent component 24_big,consensus independent component 33_s4,consensus independent component 24_big,0.0822371770548571
96,consensus independent component 122_s1,consensus independent component 126_big,consensus independent component 272_s2,consensus independent component 134_big,0.08170199213793972
52,consensus independent component 112_s1,consensus independent component 41_big,consensus independent component 55_s3,consensus independent component 148_big,0.08169452852054072
671,consensus independent component 251_s4,consensus independent component 167_big,consensus independent component 271_s1,consensus independent component 167_big,0.08141933480970966
35,consensus independent component 108_s4,consensus independent component 83_big,consensus independent component 209_s1,consensus independent component 83_big,0.08127992331454606
1036,consensus independent component 334_s1,consensus independent component 60_big,consensus independent component 141_s3,consensus independent component 60_big,0.08122471895771247
721,consensus independent component 263_s2,consensus independent component 126_big,consensus independent component 61_s4,consensus independent component 90_big,0.08023112797662864
927,consensus independent component 309_s4,consensus independent component 27_big,consensus independent component 323_s2,consensus independent component 27_big,0.07999883177305822
1007,consensus independent component 327_s4,consensus independent component 23_big,consensus independent component 107_s1,consensus independent component 23_big,0.07992623462473997
1072,consensus independent component 342_s1,consensus independent component 118_big,consensus independent component 318_s4,consensus independent component 54_big,0.07950890123457567
1065,consensus independent component 340_s2,consensus independent component 67_big,consensus independent component 293_s1,consensus independent component 67_big,0.07944288077802081
1206,consensus independent component 50_s1,consensus independent component 74_big,consensus independent component 61_s4,consensus independent component 90_big,0.07941696107125179
616,consensus independent component 23_s1,consensus independent component 139_big,consensus independent component 11_s2,consensus independent component 139_big,0.07917909286763655
1224,consensus independent component 54_s3,consensus independent component 64_big,consensus independent component 98_s2,consensus independent component 64_big,0.07913209509998402
1333,consensus independent component 79_s4,consensus independent component 32_big,consensus independent component 64_s3,consensus independent component 32_big,0.07912538655240123
1276,consensus independent component 66_s3,consensus independent component 128_big,consensus independent component 106_s1,consensus independent component 138_big,0.07897890898187655
1079,consensus independent component 343_s4,consensus independent component 134_big,consensus independent component 317_s1,consensus independent component 72_big,0.07895372259865348
980,consensus independent component 321_s1,consensus independent component 171_big,consensus independent component 275_s3,consensus independent component 141_big,0.07884730619594454
792,consensus independent component 27_s1,consensus independent component 153_big,consensus independent component 306_s2,consensus independent component 151_big,0.07883832827315335
645,consensus independent component 246_s2,consensus independent component 156_big,consensus independent component 263_s3,consensus independent component 14_big,0.07879506771734818
587,consensus independent component 232_s4,consensus independent component 129_big,consensus independent component 63_s3,consensus independent component 72_big,0.07843116864111631
480,consensus independent component 209_s1,consensus independent component 83_big,consensus independent component 332_s2,consensus independent component 83_big,0.0782836748779257
85,consensus independent component 11_s2,consensus independent component 139_big,consensus independent component 23_s1,consensus independent component 139_big,0.078231380550573
436,consensus independent component 19_s1,consensus independent component 53_big,consensus independent component 212_s2,consensus independent component 78_big,0.0781432201478959
948,consensus independent component 314_s1,consensus independent component 108_big,consensus independent component 202_s3,consensus independent component 108_big,0.07806408642690355
1143,consensus independent component 36_s2,consensus independent component 91_big,consensus independent component 89_s3,consensus independent component 91_big,0.0778778422925368
1236,consensus independent component 57_s3,consensus independent component 91_big,consensus independent component 303_s2,consensus independent component 91_big,0.07784653799324154
43,consensus independent component 10_s4,consensus independent component 64_big,consensus independent component 56_s2,consensus independent component 22_big,0.07776960557203116
151,consensus independent component 134_s4,consensus independent component 121_big,consensus independent component 58_s1,consensus independent component 121_big,0.0777294627912104
1129,consensus independent component 357_s1,consensus independent component 138_big,consensus independent component 34_s2,consensus independent component 138_big,0.077207998612023
363,consensus independent component 182_s4,consensus independent component 34_big,consensus independent component 247_s1,consensus independent component 111_big,0.07651916135479211
168,consensus independent component 139_s1,consensus independent component 135_big,consensus independent component 102_s2,consensus independent component 135_big,0.07583568095773716
715,consensus independent component 261_s4,consensus independent component 150_big,consensus independent component 281_s2,consensus independent component 150_big,0.07532799494282941
1348,consensus independent component 82_s3,consensus independent component 149_big,consensus independent component 103_s2,consensus independent component 91_big,0.07478083793057771
1412,consensus independent component 97_s3,consensus independent component 83_big,consensus independent component 140_s2,consensus independent component 118_big,0.07468405413455592
1102,consensus independent component 349_s3,consensus independent component 151_big,consensus independent component 26_s4,consensus independent component 91_big,0.07451724785883015
522,consensus independent component 218_s3,consensus independent component 150_big,consensus independent component 124_s1,consensus independent component 150_big,0.07428976118701591
998,consensus independent component 325_s3,consensus independent component 128_big,consensus independent component 193_s1,consensus independent component 8_big,0.07421274499280867
1321,consensus independent component 76_s4,consensus independent component 83_big,consensus independent component 103_s2,consensus independent component 91_big,0.07362981282353274
1307,consensus independent component 73_s2,consensus independent component 86_big,consensus independent component 11_s3,consensus independent component 144_big,0.07326988738710594
249,consensus independent component 157_s2,consensus independent component 133_big,consensus independent component 205_s1,consensus independent component 133_big,0.07307905641631196
1134,consensus independent component 35_s2,consensus independent component 135_big,consensus independent component 101_s3,consensus independent component 135_big,0.0730254781568373
870,consensus independent component 297_s3,consensus independent component 162_big,consensus independent component 227_s1,consensus independent component 162_big,0.07279127219548687
985,consensus independent component 322_s2,consensus independent component 117_big,consensus independent component 22_s3,consensus independent component 105_big,0.07271704027734695
1253,consensus independent component 60_s4,consensus independent component 81_big,consensus independent component 302_s1,consensus independent component 146_big,0.07258476807567171
335,consensus independent component 176_s4,consensus independent component 138_big,consensus independent component 106_s1,consensus independent component 138_big,0.07243372660598454
1339,consensus independent component 80_s2,consensus independent component 23_big,consensus independent component 107_s1,consensus independent component 23_big,0.07195142960807711
468,consensus independent component 206_s1,consensus independent component 54_big,consensus independent component 166_s4,consensus independent component 54_big,0.07191715165659379
1039,consensus independent component 334_s4,consensus independent component 57_big,consensus independent component 310_s3,consensus independent component 168_big,0.07144232632404085
953,consensus independent component 315_s2,consensus independent component 136_big,consensus independent component 362_s4,consensus independent component 160_big,0.07133043812927535
1271,consensus independent component 65_s2,consensus independent component 1_big,consensus independent component 179_s4,consensus independent component 54_big,0.07113019314286208
388,consensus independent component 189_s1,consensus independent component 20_big,consensus independent component 59_s3,consensus independent component 20_big,0.07069493902733492
967,consensus independent component 318_s4,consensus independent component 54_big,consensus independent component 140_s3,consensus independent component 54_big,0.07034931558114246
440,consensus independent component 1_s1,consensus independent component 139_big,consensus independent component 60_s3,consensus independent component 139_big,0.07034438635417958
352,consensus independent component 180_s1,consensus independent component 41_big,consensus independent component 12_s4,consensus independent component 163_big,0.07034204109021741
242,consensus independent component 155_s3,consensus independent component 7_big,consensus independent component 209_s2,consensus independent component 6_big,0.0702227243926867
1069,consensus independent component 341_s2,consensus independent component 30_big,consensus independent component 140_s4,consensus independent component 30_big,0.070205451665389
241,consensus independent component 155_s2,consensus independent component 91_big,consensus independent component 55_s1,consensus independent component 91_big,0.07006104113034148
469,consensus independent component 206_s2,consensus independent component 120_big,consensus independent component 307_s1,consensus independent component 72_big,0.07002902029358694
511,consensus independent component 215_s4,consensus independent component 129_big,consensus independent component 63_s3,consensus independent component 72_big,0.06972051838958644
1107,consensus independent component 34_s4,consensus independent component 150_big,consensus independent component 154_s2,consensus independent component 150_big,0.06957887693809676
1247,consensus independent component 5_s2,consensus independent component 1_big,consensus independent component 134_s3,consensus independent component 151_big,0.06949127619140466
286,consensus independent component 165_s3,consensus independent component 30_big,consensus independent component 283_s4,consensus independent component 30_big,0.06928323097706687
1125,consensus independent component 355_s1,consensus independent component 30_big,consensus independent component 283_s4,consensus independent component 30_big,0.06891304572795824
284,consensus independent component 165_s1,consensus independent component 38_big,consensus independent component 316_s3,consensus independent component 78_big,0.06813524424911621
18,consensus independent component 104_s3,consensus independent component 18_big,consensus independent component 44_s1,consensus independent component 85_big,0.06807270369187739
205,consensus independent component 147_s2,consensus independent component 24_big,consensus independent component 33_s4,consensus independent component 24_big,0.06794063509320625
61,consensus independent component 114_s2,consensus independent component 141_big,consensus independent component 37_s4,consensus independent component 141_big,0.06730559646301239
393,consensus independent component 18_s2,consensus independent component 44_big,consensus independent component 175_s3,consensus independent component 44_big,0.0669978013430565
1393,consensus independent component 92_s4,consensus independent component 117_big,consensus independent component 43_s2,consensus independent component 71_big,0.06671275573132798
1303,consensus independent component 72_s2,consensus independent component 9_big,consensus independent component 248_s3,consensus independent component 72_big,0.06654491693043388
731,consensus independent component 265_s4,consensus independent component 129_big,consensus independent component 279_s3,consensus independent component 26_big,0.0665000425031323
1031,consensus independent component 332_s4,consensus independent component 90_big,consensus independent component 139_s3,consensus independent component 163_big,0.06625111045971221
1294,consensus independent component 70_s1,consensus independent component 91_big,consensus independent component 89_s3,consensus independent component 91_big,0.06602501910369912
988,consensus independent component 323_s1,consensus independent component 38_big,consensus independent component 296_s4,consensus independent component 23_big,0.06583133684553286
571,consensus independent component 229_s4,consensus independent component 23_big,consensus independent component 181_s3,consensus independent component 148_big,0.06572131642058121
1096,consensus independent component 348_s1,consensus independent component 28_big,consensus independent component 279_s4,consensus independent component 78_big,0.06550758761628843
422,consensus independent component 196_s3,consensus independent component 138_big,consensus independent component 18_s1,consensus independent component 54_big,0.06496934455743632
420,consensus independent component 196_s1,consensus independent component 32_big,consensus independent component 1_s2,consensus independent component 32_big,0.06469071433471016
730,consensus independent component 265_s3,consensus independent component 16_big,consensus independent component 312_s1,consensus independent component 168_big,0.06426289883693398
1374,consensus independent component 89_s1,consensus independent component 154_big,consensus independent component 29_s2,consensus independent component 5_big,0.06422579320020166
974,consensus independent component 31_s3,consensus independent component 31_big,consensus independent component 66_s2,consensus independent component 6_big,0.06329154064118063
554,consensus independent component 225_s3,consensus independent component 23_big,consensus independent component 296_s4,consensus independent component 23_big,0.06302216369787089
1415,consensus independent component 98_s2,consensus independent component 64_big,consensus independent component 54_s3,consensus independent component 64_big,0.06293410119922754
310,consensus independent component 170_s3,consensus independent component 171_big,consensus independent component 115_s1,consensus independent component 23_big,0.06266706490858469
566,consensus independent component 228_s3,consensus independent component 106_big,consensus independent component 207_s2,consensus independent component 141_big,0.06264446449929462
718,consensus independent component 262_s3,consensus independent component 38_big,consensus independent component 45_s2,consensus independent component 124_big,0.06260184740300069
827,consensus independent component 287_s4,consensus independent component 69_big,consensus independent component 139_s3,consensus independent component 163_big,0.061313308250820195
886,consensus independent component 2_s3,consensus independent component 124_big,consensus independent component 320_s4,consensus independent component 43_big,0.06121075939126079
252,consensus independent component 158_s1,consensus independent component 53_big,consensus independent component 97_s2,consensus independent component 28_big,0.06111463813234677
782,consensus independent component 277_s3,consensus independent component 137_big,consensus independent component 24_s4,consensus independent component 20_big,0.06099323289265768
1234,consensus independent component 57_s1,consensus independent component 60_big,consensus independent component 180_s2,consensus independent component 60_big,0.06093462630426061
152,consensus independent component 135_s1,consensus independent component 88_big,consensus independent component 186_s3,consensus independent component 39_big,0.060408714939969535
293,consensus independent component 167_s2,consensus independent component 123_big,consensus independent component 315_s3,consensus independent component 75_big,0.06023142994752814
443,consensus independent component 1_s4,consensus independent component 104_big,consensus independent component 214_s2,consensus independent component 163_big,0.0601685878626243
1075,consensus independent component 342_s4,consensus independent component 167_big,consensus independent component 33_s1,consensus independent component 167_big,0.06013040032025202
301,consensus independent component 169_s2,consensus independent component 86_big,consensus independent component 40_s4,consensus independent component 36_big,0.059673291479912946
109,consensus independent component 125_s2,consensus independent component 139_big,consensus independent component 346_s4,consensus independent component 139_big,0.059587642416974035
839,consensus independent component 28_s4,consensus independent component 169_big,consensus independent component 247_s3,consensus independent component 53_big,0.059441311105059846
854,consensus independent component 293_s3,consensus independent component 146_big,consensus independent component 358_s4,consensus independent component 55_big,0.059245827147677496
555,consensus independent component 225_s4,consensus independent component 9_big,consensus independent component 145_s1,consensus independent component 144_big,0.059240932197383106
1003,consensus independent component 326_s4,consensus independent component 31_big,consensus independent component 46_s3,consensus independent component 31_big,0.05811735178304203
1188,consensus independent component 46_s3,consensus independent component 31_big,consensus independent component 155_s1,consensus independent component 31_big,0.05808316577695294
217,consensus independent component 14_s2,consensus independent component 97_big,consensus independent component 1_s1,consensus independent component 139_big,0.057879103938922094
521,consensus independent component 218_s2,consensus independent component 107_big,consensus independent component 337_s4,consensus independent component 93_big,0.05786633915045354
1414,consensus independent component 98_s1,consensus independent component 36_big,consensus independent component 104_s3,consensus independent component 18_big,0.05727615098266746
808,consensus independent component 283_s1,consensus independent component 85_big,consensus independent component 94_s2,consensus independent component 30_big,0.0572682873241261
1159,consensus independent component 3_s2,consensus independent component 9_big,consensus independent component 356_s4,consensus independent component 83_big,0.05719370839169849
185,consensus independent component 142_s2,consensus independent component 21_big,consensus independent component 191_s1,consensus independent component 132_big,0.05717696959943579
1380,consensus independent component 8_s3,consensus independent component 113_big,consensus independent component 110_s1,consensus independent component 113_big,0.05698569111990631
196,consensus independent component 145_s1,consensus independent component 144_big,consensus independent component 267_s3,consensus independent component 84_big,0.05697398073853836
1231,consensus independent component 56_s2,consensus independent component 22_big,consensus independent component 11_s3,consensus independent component 144_big,0.05529786102509748
592,consensus independent component 234_s1,consensus independent component 138_big,consensus independent component 34_s2,consensus independent component 138_big,0.055139338379166625
1403,consensus independent component 95_s2,consensus independent component 122_big,consensus independent component 213_s3,consensus independent component 110_big,0.054493332264576755
1409,consensus independent component 96_s4,consensus independent component 134_big,consensus independent component 342_s2,consensus independent component 150_big,0.05404850517283703
602,consensus independent component 236_s3,consensus independent component 39_big,consensus independent component 230_s2,consensus independent component 67_big,0.05383295770765206
413,consensus independent component 194_s2,consensus independent component 53_big,consensus independent component 315_s3,consensus independent component 75_big,0.053755274003048
1223,consensus independent component 54_s2,consensus independent component 157_big,consensus independent component 71_s1,consensus independent component 76_big,0.05314261579399676
318,consensus independent component 172_s3,consensus independent component 118_big,consensus independent component 244_s4,consensus independent component 72_big,0.05277496722508933
580,consensus independent component 231_s1,consensus independent component 53_big,consensus independent component 242_s3,consensus independent component 17_big,0.05266103282309152
622,consensus independent component 240_s3,consensus independent component 42_big,consensus independent component 214_s1,consensus independent component 6_big,0.052541694497390073
1365,consensus independent component 86_s4,consensus independent component 10_big,consensus independent component 158_s3,consensus independent component 83_big,0.05230552685346872
1227,consensus independent component 55_s2,consensus independent component 168_big,consensus independent component 295_s4,consensus independent component 168_big,0.05222157875716016
204,consensus independent component 147_s1,consensus independent component 46_big,consensus independent component 105_s3,consensus independent component 30_big,0.052134034472906834
707,consensus independent component 25_s4,consensus independent component 6_big,consensus independent component 189_s3,consensus independent component 138_big,0.051940084662165965
444,consensus independent component 200_s1,consensus independent component 63_big,consensus independent component 291_s3,consensus independent component 171_big,0.051668231850053536
565,consensus independent component 228_s2,consensus independent component 153_big,consensus independent component 24_s3,consensus independent component 113_big,0.05144128039038967
1242,consensus independent component 59_s1,consensus independent component 44_big,consensus independent component 145_s3,consensus independent component 44_big,0.051433100316261804
946,consensus independent component 313_s3,consensus independent component 170_big,consensus independent component 148_s1,consensus independent component 32_big,0.05127365132454136
317,consensus independent component 172_s2,consensus independent component 88_big,consensus independent component 338_s4,consensus independent component 38_big,0.051269214489562634
702,consensus independent component 259_s3,consensus independent component 81_big,consensus independent component 328_s4,consensus independent component 28_big,0.05121544411252536
224,consensus independent component 151_s1,consensus independent component 73_big,consensus independent component 89_s3,consensus independent component 91_big,0.05116071412202969
737,consensus independent component 267_s2,consensus independent component 168_big,consensus independent component 307_s1,consensus independent component 72_big,0.051125434737326
1181,consensus independent component 44_s4,consensus independent component 32_big,consensus independent component 64_s3,consensus independent component 32_big,0.05048008705629241
581,consensus independent component 231_s2,consensus independent component 136_big,consensus independent component 43_s1,consensus independent component 84_big,0.050393479916516465
1165,consensus independent component 40_s4,consensus independent component 36_big,consensus independent component 169_s2,consensus independent component 86_big,0.05028038627888601
1203,consensus independent component 4_s2,consensus independent component 54_big,consensus independent component 18_s1,consensus independent component 54_big,0.050271614189729
1277,consensus independent component 66_s4,consensus independent component 81_big,consensus independent component 84_s1,consensus independent component 6_big,0.05007684022975614
1052,consensus independent component 338_s1,consensus independent component 59_big,consensus independent component 22_s2,consensus independent component 83_big,0.049845601569087086
354,consensus independent component 180_s3,consensus independent component 53_big,consensus independent component 329_s1,consensus independent component 118_big,0.049723966527208244
925,consensus independent component 309_s2,consensus independent component 142_big,consensus independent component 125_s3,consensus independent component 34_big,0.04961425100923286
1288,consensus independent component 69_s3,consensus independent component 134_big,consensus independent component 176_s1,consensus independent component 136_big,0.049342633360105
910,consensus independent component 305_s3,consensus independent component 63_big,consensus independent component 118_s2,consensus independent component 141_big,0.049023493963247136
650,consensus independent component 247_s3,consensus independent component 53_big,consensus independent component 28_s4,consensus independent component 169_big,0.048785614553725015
720,consensus independent component 263_s1,consensus independent component 19_big,consensus independent component 356_s4,consensus independent component 83_big,0.04843789924542183
1334,consensus independent component 7_s1,consensus independent component 59_big,consensus independent component 136_s4,consensus independent component 170_big,0.048360699507031285
539,consensus independent component 221_s4,consensus independent component 167_big,consensus independent component 308_s3,consensus independent component 167_big,0.04807437630820238
559,consensus independent component 226_s4,consensus independent component 91_big,consensus independent component 73_s1,consensus independent component 91_big,0.048002045624703504
1327,consensus independent component 78_s2,consensus independent component 8_big,consensus independent component 55_s3,consensus independent component 148_big,0.047980584902608744
1044,consensus independent component 336_s1,consensus independent component 48_big,consensus independent component 189_s2,consensus independent component 153_big,0.04789162127129794
174,consensus independent component 13_s3,consensus independent component 100_big,consensus independent component 261_s1,consensus independent component 53_big,0.04787340326460279
1183,consensus independent component 45_s2,consensus independent component 124_big,consensus independent component 24_s1,consensus independent component 39_big,0.04769038719900487
1030,consensus independent component 332_s3,consensus independent component 112_big,consensus independent component 330_s1,consensus independent component 168_big,0.047311540439537926
482,consensus independent component 209_s3,consensus independent component 160_big,consensus independent component 226_s2,consensus independent component 108_big,0.04730505079971281
296,consensus independent component 168_s1,consensus independent component 82_big,consensus independent component 170_s4,consensus independent component 82_big,0.0469089197360637
263,consensus independent component 15_s4,consensus independent component 81_big,consensus independent component 193_s1,consensus independent component 8_big,0.046799260613081
1076,consensus independent component 343_s1,consensus independent component 160_big,consensus independent component 102_s4,consensus independent component 111_big,0.046717783069055364
1401,consensus independent component 94_s4,consensus independent component 90_big,consensus independent component 307_s1,consensus independent component 72_big,0.046677153266022044
582,consensus independent component 231_s3,consensus independent component 40_big,consensus independent component 74_s1,consensus independent component 99_big,0.04639917359321437
16,consensus independent component 104_s1,consensus independent component 54_big,consensus independent component 166_s4,consensus independent component 54_big,0.04631639538690857
191,consensus independent component 143_s4,consensus independent component 126_big,consensus independent component 108_s2,consensus independent component 30_big,0.04580108921520955
914,consensus independent component 306_s3,consensus independent component 61_big,consensus independent component 187_s1,consensus independent component 131_big,0.0456776504616086
262,consensus independent component 15_s3,consensus independent component 101_big,consensus independent component 70_s1,consensus independent component 91_big,0.04552263118518317
39,consensus independent component 109_s4,consensus independent component 53_big,consensus independent component 98_s2,consensus independent component 64_big,0.04542941199792669
341,consensus independent component 178_s2,consensus independent component 2_big,consensus independent component 257_s4,consensus independent component 2_big,0.04519289624976153
1213,consensus independent component 51_s4,consensus independent component 6_big,consensus independent component 204_s3,consensus independent component 130_big,0.044682950923195894
712,consensus independent component 261_s1,consensus independent component 53_big,consensus independent component 13_s3,consensus independent component 100_big,0.0446085243103663
69,consensus independent component 116_s2,consensus independent component 110_big,consensus independent component 134_s4,consensus independent component 121_big,0.04409338772149535
1229,consensus independent component 55_s4,consensus independent component 170_big,consensus independent component 114_s2,consensus independent component 141_big,0.04407048435856935
672,consensus independent component 252_s1,consensus independent component 45_big,consensus independent component 44_s2,consensus independent component 114_big,0.04404787923036138
975,consensus independent component 31_s4,consensus independent component 119_big,consensus independent component 129_s2,consensus independent component 118_big,0.04360285506544728
679,consensus independent component 253_s4,consensus independent component 30_big,consensus independent component 47_s1,consensus independent component 130_big,0.04349029835452001
1084,consensus independent component 345_s1,consensus independent component 167_big,consensus independent component 100_s3,consensus independent component 167_big,0.04321940603596992
161,consensus independent component 137_s2,consensus independent component 8_big,consensus independent component 22_s4,consensus independent component 8_big,0.042778612947295125
423,consensus independent component 196_s4,consensus independent component 44_big,consensus independent component 175_s3,consensus independent component 44_big,0.04258462790807849
309,consensus independent component 170_s2,consensus independent component 13_big,consensus independent component 193_s4,consensus independent component 142_big,0.04222143703619147
761,consensus independent component 272_s2,consensus independent component 134_big,consensus independent component 295_s4,consensus independent component 168_big,0.042204515501835266
455,consensus independent component 202_s4,consensus independent component 53_big,consensus independent component 134_s3,consensus independent component 151_big,0.04200857755291776
273,consensus independent component 162_s2,consensus independent component 114_big,consensus independent component 356_s4,consensus independent component 83_big,0.04175740972542824
450,consensus independent component 201_s3,consensus independent component 90_big,consensus independent component 146_s1,consensus independent component 131_big,0.041709504362811095
1241,consensus independent component 58_s4,consensus independent component 168_big,consensus independent component 356_s1,consensus independent component 118_big,0.04165340668138438
268,consensus independent component 161_s1,consensus independent component 30_big,consensus independent component 310_s2,consensus independent component 30_big,0.04151419674035875
540,consensus independent component 222_s1,consensus independent component 44_big,consensus independent component 331_s4,consensus independent component 30_big,0.04148649675850952
13,consensus independent component 103_s2,consensus independent component 91_big,consensus independent component 82_s3,consensus independent component 149_big,0.0410475874583589
79,consensus independent component 118_s4,consensus independent component 157_big,consensus independent component 268_s1,consensus independent component 157_big,0.04096268086987721
997,consensus independent component 325_s2,consensus independent component 111_big,consensus independent component 102_s4,consensus independent component 111_big,0.04074872784897052
1034,consensus independent component 333_s3,consensus independent component 105_big,consensus independent component 322_s1,consensus independent component 161_big,0.040553170893703944
874,consensus independent component 298_s3,consensus independent component 157_big,consensus independent component 298_s1,consensus independent component 112_big,0.04024192526939602
162,consensus independent component 137_s3,consensus independent component 103_big,consensus independent component 302_s1,consensus independent component 146_big,0.039809078580418836
227,consensus independent component 151_s4,consensus independent component 39_big,consensus independent component 22_s2,consensus independent component 83_big,0.039381304368467124
346,consensus independent component 179_s3,consensus independent component 85_big,consensus independent component 298_s2,consensus independent component 166_big,0.03931573697981898
49,consensus independent component 111_s2,consensus independent component 44_big,consensus independent component 145_s3,consensus independent component 44_big,0.038952210613361155
954,consensus independent component 315_s3,consensus independent component 75_big,consensus independent component 167_s2,consensus independent component 123_big,0.038867107370469875
1048,consensus independent component 337_s1,consensus independent component 9_big,consensus independent component 323_s3,consensus independent component 56_big,0.03877770067700301
1239,consensus independent component 58_s2,consensus independent component 31_big,consensus independent component 155_s1,consensus independent component 31_big,0.03863793912727653
1370,consensus independent component 88_s1,consensus independent component 156_big,consensus independent component 317_s3,consensus independent component 7_big,0.038514909929042745
1182,consensus independent component 45_s1,consensus independent component 104_big,consensus independent component 176_s4,consensus independent component 138_big,0.038255645755456896
1110,consensus independent component 350_s3,consensus independent component 157_big,consensus independent component 307_s1,consensus independent component 72_big,0.037557974211591016
912,consensus independent component 306_s1,consensus independent component 151_big,consensus independent component 137_s2,consensus independent component 8_big,0.037494237086123955
424,consensus independent component 197_s1,consensus independent component 90_big,consensus independent component 163_s2,consensus independent component 138_big,0.03747531506943616
742,consensus independent component 268_s3,consensus independent component 42_big,consensus independent component 295_s2,consensus independent component 44_big,0.03741574757221165
1130,consensus independent component 357_s4,consensus independent component 152_big,consensus independent component 275_s3,consensus independent component 141_big,0.037403176371338
510,consensus independent component 215_s3,consensus independent component 47_big,consensus independent component 174_s4,consensus independent component 47_big,0.03703817139540244
634,consensus independent component 243_s3,consensus independent component 90_big,consensus independent component 141_s4,consensus independent component 104_big,0.03690352668517599
568,consensus independent component 229_s1,consensus independent component 36_big,consensus independent component 331_s4,consensus independent component 30_big,0.03615580146551366
562,consensus independent component 227_s3,consensus independent component 156_big,consensus independent component 49_s1,consensus independent component 23_big,0.03607871307084087
385,consensus independent component 188_s2,consensus independent component 8_big,consensus independent component 19_s1,consensus independent component 53_big,0.035827980489313155
664,consensus independent component 250_s1,consensus independent component 156_big,consensus independent component 227_s4,consensus independent component 23_big,0.03549259325147279
60,consensus independent component 114_s1,consensus independent component 167_big,consensus independent component 351_s2,consensus independent component 167_big,0.035461381639812606
1319,consensus independent component 76_s2,consensus independent component 56_big,consensus independent component 331_s4,consensus independent component 30_big,0.03536694280922595
290,consensus independent component 166_s3,consensus independent component 161_big,consensus independent component 43_s1,consensus independent component 84_big,0.03486616331567004
1066,consensus independent component 340_s3,consensus independent component 47_big,consensus independent component 52_s2,consensus independent component 72_big,0.0343122624183608
834,consensus independent component 289_s3,consensus independent component 84_big,consensus independent component 234_s1,consensus independent component 138_big,0.03430168534806915
231,consensus independent component 152_s4,consensus independent component 139_big,consensus independent component 131_s1,consensus independent component 31_big,0.033870201067956934
396,consensus independent component 190_s1,consensus independent component 77_big,consensus independent component 250_s2,consensus independent component 89_big,0.033674453948724016
289,consensus independent component 166_s2,consensus independent component 113_big,consensus independent component 110_s1,consensus independent component 113_big,0.03355405500523312
1103,consensus independent component 349_s4,consensus independent component 165_big,consensus independent component 166_s3,consensus independent component 161_big,0.03343614012800811
365,consensus independent component 183_s2,consensus independent component 17_big,consensus independent component 307_s1,consensus independent component 72_big,0.03305915021181048
1184,consensus independent component 45_s3,consensus independent component 31_big,consensus independent component 31_s1,consensus independent component 122_big,0.03302121171237676
686,consensus independent component 255_s3,consensus independent component 146_big,consensus independent component 302_s1,consensus independent component 146_big,0.03220286957936386
755,consensus independent component 270_s4,consensus independent component 133_big,consensus independent component 157_s2,consensus independent component 133_big,0.031875009473098515
