gene_set_name	in_manual_selection	in_immune_terms	is_immune_process
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TELOMERE_CAPPING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TISSUE_REMODELING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_TOOTH_MINERALIZATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TOR_SIGNALING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TORC1_SIGNALING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE_MODULATING_SYNAPTIC_TRANSMISSION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATIONAL_TERMINATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSPORT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRANSPOSITION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TUBE_SIZE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TUBULIN_DEACETYLATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_UBIQUITIN_SPECIFIC_PROTEASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_URINE_VOLUME	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASCULOGENESIS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VASOCONSTRICTION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_VESICLE_FUSION	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VESICLE_SIZE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	FALSE	FALSE	FALSE
GOBP_REGULATION_OF_WOUND_HEALING	TRUE	TRUE	TRUE
GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	FALSE	TRUE	TRUE
GOBP_REGULATION_OF_XENOPHAGY	FALSE	FALSE	FALSE
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	FALSE	FALSE	FALSE
GOBP_RELAXATION_OF_MUSCLE	FALSE	FALSE	FALSE
GOBP_RELAXATION_OF_SMOOTH_MUSCLE	FALSE	FALSE	FALSE
GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE	FALSE	FALSE	FALSE
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	FALSE	FALSE	FALSE
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	FALSE	FALSE	FALSE
GOBP_RENAL_ABSORPTION	FALSE	FALSE	FALSE
GOBP_RENAL_FILTRATION	FALSE	FALSE	FALSE
GOBP_RENAL_SODIUM_EXCRETION	FALSE	FALSE	FALSE
GOBP_RENAL_SODIUM_ION_ABSORPTION	FALSE	FALSE	FALSE
GOBP_RENAL_SODIUM_ION_TRANSPORT	FALSE	FALSE	FALSE
GOBP_RENAL_SYSTEM_PROCESS	FALSE	FALSE	FALSE
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME	FALSE	FALSE	FALSE
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	FALSE	FALSE	FALSE
GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_RENAL_SYSTEM_VASCULATURE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_RENAL_TUBULE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_RENAL_VESICLE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_RENAL_VESICLE_FORMATION	FALSE	FALSE	FALSE
GOBP_RENAL_WATER_HOMEOSTASIS	FALSE	FALSE	FALSE
GOBP_RENAL_WATER_TRANSPORT	FALSE	FALSE	FALSE
GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM	FALSE	FALSE	FALSE
GOBP_REPLACEMENT_OSSIFICATION	FALSE	FALSE	FALSE
GOBP_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE	FALSE	FALSE	FALSE
GOBP_REPLICATION_FORK_PROCESSING	FALSE	FALSE	FALSE
GOBP_REPLICATION_FORK_PROTECTION	FALSE	FALSE	FALSE
GOBP_REPLICATIVE_SENESCENCE	FALSE	FALSE	FALSE
GOBP_REPRODUCTION	FALSE	FALSE	FALSE
GOBP_REPRODUCTIVE_BEHAVIOR	FALSE	FALSE	FALSE
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES	FALSE	FALSE	FALSE
GOBP_RESPIRATORY_BURST	TRUE	TRUE	TRUE
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	FALSE	TRUE	TRUE
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	FALSE	TRUE	TRUE
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	FALSE	FALSE	FALSE
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	FALSE	FALSE	FALSE
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_RESPIRATORY_SYSTEM_PROCESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ACETYLCHOLINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ACID_CHEMICAL	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ACIDIC_PH	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ACTIVITY	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ALCOHOL	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ALDOSTERONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ALKALOID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ALUMINUM_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AMINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AMMONIUM_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AMPHETAMINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AMYLOID_BETA	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ANGIOTENSIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ANTIBIOTIC	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ATP	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_AXON_INJURY	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_BACTERIUM	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_BILE_ACID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_BIOTIC_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_BLUE_LIGHT	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_BMP	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CADMIUM_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CAFFEINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CALCIUM_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CAMP	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CAMPTOTHECIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CARBOHYDRATE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CATECHOLAMINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CELL_CYCLE_CHECKPOINT_SIGNALING	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CGMP	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CHEMOKINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CISPLATIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_COBALT_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_COCAINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_COLD	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_COPPER_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CORTICOSTEROID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CORTICOSTERONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CORTISOL	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_CYTOKINE	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_DEXAMETHASONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_DIACYL_BACTERIAL_LIPOPEPTIDE	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_DIETARY_EXCESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_DISACCHARIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_DOPAMINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_DRUG	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_DSRNA	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_EPINEPHRINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ERYTHROPOIETIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ESTRADIOL	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ESTROGEN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ETHANOL	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ETHER	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FATTY_ACID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FOLIC_ACID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FOOD	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FORSKOLIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FRUCTOSE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FUNGICIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_FUNGUS	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_GAMMA_RADIATION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GLUCAGON	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GLYCOPROTEIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GLYCOSIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GONADOTROPIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_GRAVITY	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GROWTH_FACTOR	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_GROWTH_HORMONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HEAT	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HEPARIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HERBICIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HISTAMINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HORMONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HYDROPEROXIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HYDROSTATIC_PRESSURE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HYDROXYUREA	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_HYPEROXIA	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INACTIVITY	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INDOLE_3_METHANOL	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INSECTICIDE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INSULIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_INTERFERON_ALPHA	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERFERON_BETA	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERFERON_GAMMA	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_1	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_12	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_15	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_17	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_18	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_2	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_3	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_4	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_6	TRUE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_7	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_INTERLEUKIN_9	FALSE	TRUE	TRUE
GOBP_RESPONSE_TO_IONIZING_RADIATION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_IRON_II_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_IRON_III_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_IRON_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ISCHEMIA	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ISOLATION_STRESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_KETONE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_L_ASCORBIC_ACID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_L_GLUTAMATE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LEAD_ION	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LEPTIN	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LEUCINE	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LIGHT_INTENSITY	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LIGHT_STIMULUS	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LIPID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID	FALSE	FALSE	FALSE
GOBP_RESPONSE_TO_LITHIUM_ION	FALSE	FALSE	FALSE
