,Small Component,Big Component,Small2 Component,Big2 Component,Score
155,consensus independent component 137_s2,consensus independent component 67_big,consensus independent component 140_s4,consensus independent component 153_big,-0.03382199981360201
88,consensus independent component 120_s1,consensus independent component 91_big,consensus independent component 36_s2,consensus independent component 25_big,-0.03399945205695544
660,consensus independent component 97_s2,consensus independent component 92_big,consensus independent component 25_s4,consensus independent component 92_big,-0.034720784000203286
537,consensus independent component 69_s3,consensus independent component 68_big,consensus independent component 164_s4,consensus independent component 143_big,-0.034842647868466886
643,consensus independent component 93_s1,consensus independent component 167_big,consensus independent component 201_s2,consensus independent component 24_big,-0.03529949265321256
64,consensus independent component 115_s1,consensus independent component 147_big,consensus independent component 52_s4,consensus independent component 45_big,-0.03551738280325014
521,consensus independent component 65_s3,consensus independent component 39_big,consensus independent component 152_s4,consensus independent component 168_big,-0.035613393628933475
82,consensus independent component 119_s3,consensus independent component 54_big,consensus independent component 95_s1,consensus independent component 137_big,-0.036064289341939754
437,consensus independent component 46_s3,consensus independent component 35_big,consensus independent component 39_s4,consensus independent component 35_big,-0.036316296453114856
132,consensus independent component 130_s1,consensus independent component 25_big,consensus independent component 36_s2,consensus independent component 25_big,-0.036554162680187297
587,consensus independent component 80_s1,consensus independent component 40_big,consensus independent component 116_s4,consensus independent component 78_big,-0.03721564842364852
68,consensus independent component 116_s1,consensus independent component 73_big,consensus independent component 78_s4,consensus independent component 73_big,-0.039656664186470986
255,consensus independent component 176_s2,consensus independent component 69_big,consensus independent component 192_s4,consensus independent component 156_big,-0.040076754343800924
156,consensus independent component 137_s3,consensus independent component 47_big,consensus independent component 154_s2,consensus independent component 117_big,-0.040328206666431166
487,consensus independent component 58_s1,consensus independent component 35_big,consensus independent component 143_s2,consensus independent component 35_big,-0.04081934511792962
627,consensus independent component 8_s1,consensus independent component 33_big,consensus independent component 55_s2,consensus independent component 33_big,-0.04104017095562072
465,consensus independent component 52_s3,consensus independent component 4_big,consensus independent component 59_s4,consensus independent component 4_big,-0.04128635059410801
399,consensus independent component 38_s1,consensus independent component 99_big,consensus independent component 132_s2,consensus independent component 99_big,-0.04233517731770381
404,consensus independent component 39_s2,consensus independent component 111_big,consensus independent component 40_s4,consensus independent component 111_big,-0.042483995405182884
273,consensus independent component 183_s2,consensus independent component 137_big,consensus independent component 130_s4,consensus independent component 44_big,-0.04276762460164045
509,consensus independent component 62_s3,consensus independent component 71_big,consensus independent component 44_s2,consensus independent component 71_big,-0.04286725550809484
321,consensus independent component 201_s2,consensus independent component 24_big,consensus independent component 135_s4,consensus independent component 24_big,-0.04297488105138331
571,consensus independent component 77_s1,consensus independent component 101_big,consensus independent component 132_s4,consensus independent component 101_big,-0.043160133304521724
564,consensus independent component 75_s2,consensus independent component 64_big,consensus independent component 173_s4,consensus independent component 168_big,-0.04392344668163488
286,consensus independent component 189_s4,consensus independent component 89_big,consensus independent component 118_s2,consensus independent component 137_big,-0.044212545329368705
9,consensus independent component 102_s2,consensus independent component 31_big,consensus independent component 24_s4,consensus independent component 31_big,-0.044341236445315846
421,consensus independent component 42_s3,consensus independent component 90_big,consensus independent component 143_s2,consensus independent component 35_big,-0.044542854565765566
557,consensus independent component 73_s3,consensus independent component 88_big,consensus independent component 31_s4,consensus independent component 88_big,-0.04454691093263871
595,consensus independent component 82_s1,consensus independent component 23_big,consensus independent component 101_s2,consensus independent component 2_big,-0.045123758225974336
343,consensus independent component 25_s1,consensus independent component 171_big,consensus independent component 190_s2,consensus independent component 63_big,-0.045230377421171544
66,consensus independent component 115_s3,consensus independent component 53_big,consensus independent component 38_s1,consensus independent component 99_big,-0.04531031589719825
585,consensus independent component 7_s3,consensus independent component 134_big,consensus independent component 28_s2,consensus independent component 56_big,-0.045539027608021046
517,consensus independent component 64_s3,consensus independent component 128_big,consensus independent component 91_s4,consensus independent component 25_big,-0.04637990564737948
301,consensus independent component 195_s2,consensus independent component 10_big,consensus independent component 165_s4,consensus independent component 83_big,-0.046639279037272635
162,consensus independent component 139_s3,consensus independent component 159_big,consensus independent component 30_s2,consensus independent component 159_big,-0.04742244930996961
37,consensus independent component 109_s2,consensus independent component 120_big,consensus independent component 141_s4,consensus independent component 142_big,-0.04766227421531333
341,consensus independent component 24_s3,consensus independent component 5_big,consensus independent component 157_s4,consensus independent component 112_big,-0.048020781105857654
316,consensus independent component 1_s2,consensus independent component 36_big,consensus independent component 83_s4,consensus independent component 171_big,-0.04807518716733235
20,consensus independent component 105_s1,consensus independent component 141_big,consensus independent component 82_s2,consensus independent component 74_big,-0.0482679233642479
545,consensus independent component 70_s3,consensus independent component 39_big,consensus independent component 64_s1,consensus independent component 170_big,-0.049965133076469236
241,consensus independent component 16_s3,consensus independent component 104_big,consensus independent component 185_s4,consensus independent component 60_big,-0.0512449315824271
461,consensus independent component 51_s3,consensus independent component 51_big,consensus independent component 70_s4,consensus independent component 51_big,-0.05132715847933078
535,consensus independent component 69_s1,consensus independent component 26_big,consensus independent component 10_s4,consensus independent component 26_big,-0.051387667528438166
600,consensus independent component 83_s2,consensus independent component 153_big,consensus independent component 118_s3,consensus independent component 54_big,-0.051536361492216104
85,consensus independent component 11_s2,consensus independent component 50_big,consensus independent component 12_s4,consensus independent component 50_big,-0.05161219834859998
385,consensus independent component 34_s3,consensus independent component 25_big,consensus independent component 91_s4,consensus independent component 25_big,-0.05230973032662539
328,consensus independent component 21_s2,consensus independent component 64_big,consensus independent component 171_s4,consensus independent component 104_big,-0.052598912819285214
124,consensus independent component 129_s1,consensus independent component 118_big,consensus independent component 9_s4,consensus independent component 118_big,-0.0536596570318183
26,consensus independent component 106_s3,consensus independent component 89_big,consensus independent component 104_s4,consensus independent component 89_big,-0.05377445350316601
16,consensus independent component 104_s1,consensus independent component 162_big,consensus independent component 106_s3,consensus independent component 89_big,-0.05451062808763954
397,consensus independent component 37_s3,consensus independent component 106_big,consensus independent component 46_s4,consensus independent component 106_big,-0.05471724082742324
307,consensus independent component 198_s2,consensus independent component 12_big,consensus independent component 165_s4,consensus independent component 83_big,-0.05536780770956048
298,consensus independent component 193_s4,consensus independent component 64_big,consensus independent component 78_s2,consensus independent component 48_big,-0.055533343249296374
608,consensus independent component 85_s2,consensus independent component 44_big,consensus independent component 130_s4,consensus independent component 44_big,-0.055958141890540214
462,consensus independent component 51_s4,consensus independent component 149_big,consensus independent component 179_s2,consensus independent component 149_big,-0.05611169130069654
647,consensus independent component 94_s1,consensus independent component 19_big,consensus independent component 4_s4,consensus independent component 10_big,-0.05683921339567766
291,consensus independent component 190_s2,consensus independent component 63_big,consensus independent component 45_s4,consensus independent component 63_big,-0.057085724697076234
575,consensus independent component 78_s1,consensus independent component 168_big,consensus independent component 1_s4,consensus independent component 170_big,-0.057220367588323925
333,consensus independent component 22_s3,consensus independent component 79_big,consensus independent component 13_s4,consensus independent component 79_big,-0.05735048847461799
309,consensus independent component 199_s2,consensus independent component 117_big,consensus independent component 36_s3,consensus independent component 105_big,-0.057611077499880786
360,consensus independent component 29_s2,consensus independent component 72_big,consensus independent component 96_s4,consensus independent component 72_big,-0.057712605271639905
1,consensus independent component 100_s2,consensus independent component 17_big,consensus independent component 57_s4,consensus independent component 17_big,-0.058940264301475864
569,consensus independent component 76_s3,consensus independent component 150_big,consensus independent component 5_s4,consensus independent component 131_big,-0.059064617919358714
414,consensus independent component 40_s4,consensus independent component 111_big,consensus independent component 39_s2,consensus independent component 111_big,-0.059075224249860114
166,consensus independent component 13_s3,consensus independent component 153_big,consensus independent component 156_s4,consensus independent component 20_big,-0.05930914115217545
42,consensus independent component 10_s3,consensus independent component 124_big,consensus independent component 22_s4,consensus independent component 75_big,-0.059549195576459546
652,consensus independent component 95_s2,consensus independent component 20_big,consensus independent component 32_s1,consensus independent component 20_big,-0.05956503882823816
153,consensus independent component 136_s3,consensus independent component 138_big,consensus independent component 95_s1,consensus independent component 137_big,-0.05966719276809092
667,consensus independent component 99_s1,consensus independent component 59_big,consensus independent component 28_s2,consensus independent component 56_big,-0.061824162706388575
267,consensus independent component 180_s2,consensus independent component 17_big,consensus independent component 57_s4,consensus independent component 17_big,-0.062169029075120216
551,consensus independent component 72_s1,consensus independent component 91_big,consensus independent component 105_s4,consensus independent component 160_big,-0.06229757435409063
14,consensus independent component 103_s3,consensus independent component 132_big,consensus independent component 84_s2,consensus independent component 53_big,-0.06500349776847164
503,consensus independent component 61_s1,consensus independent component 25_big,consensus independent component 91_s4,consensus independent component 25_big,-0.06528376353176127
86,consensus independent component 11_s3,consensus independent component 110_big,consensus independent component 114_s2,consensus independent component 110_big,-0.06602236713996074
299,consensus independent component 194_s2,consensus independent component 30_big,consensus independent component 191_s4,consensus independent component 30_big,-0.06652067682326387
431,consensus independent component 45_s1,consensus independent component 123_big,consensus independent component 94_s2,consensus independent component 123_big,-0.06693262875984546
593,consensus independent component 81_s3,consensus independent component 138_big,consensus independent component 51_s1,consensus independent component 36_big,-0.0677904697122515
481,consensus independent component 56_s3,consensus independent component 61_big,consensus independent component 85_s4,consensus independent component 61_big,-0.0679857249250167
58,consensus independent component 113_s3,consensus independent component 58_big,consensus independent component 58_s4,consensus independent component 58_big,-0.0680605596242484
472,consensus independent component 54_s2,consensus independent component 121_big,consensus independent component 128_s4,consensus independent component 121_big,-0.06897804385590278
413,consensus independent component 40_s3,consensus independent component 12_big,consensus independent component 71_s4,consensus independent component 12_big,-0.06941141942135273
661,consensus independent component 97_s3,consensus independent component 41_big,consensus independent component 111_s4,consensus independent component 41_big,-0.07039250680730001
336,consensus independent component 23_s2,consensus independent component 55_big,consensus independent component 90_s4,consensus independent component 55_big,-0.07040979940687064
106,consensus independent component 124_s3,consensus independent component 153_big,consensus independent component 39_s2,consensus independent component 111_big,-0.07059719506052013
620,consensus independent component 88_s2,consensus independent component 89_big,consensus independent component 60_s1,consensus independent component 89_big,-0.07125485222955841
657,consensus independent component 96_s3,consensus independent component 54_big,consensus independent component 9_s4,consensus independent component 118_big,-0.07149106342125222
2,consensus independent component 100_s3,consensus independent component 137_big,consensus independent component 117_s2,consensus independent component 137_big,-0.07202007996659565
577,consensus independent component 78_s3,consensus independent component 138_big,consensus independent component 39_s1,consensus independent component 142_big,-0.07311391096859213
149,consensus independent component 135_s2,consensus independent component 157_big,consensus independent component 183_s4,consensus independent component 157_big,-0.07393282859910166
74,consensus independent component 117_s3,consensus independent component 54_big,consensus independent component 126_s2,consensus independent component 91_big,-0.07439019817158955
254,consensus independent component 175_s4,consensus independent component 104_big,consensus independent component 10_s2,consensus independent component 146_big,-0.0752148104415779
563,consensus independent component 75_s1,consensus independent component 40_big,consensus independent component 23_s4,consensus independent component 40_big,-0.07560721636523995
268,consensus independent component 180_s4,consensus independent component 47_big,consensus independent component 6_s2,consensus independent component 47_big,-0.07651613829221421
84,consensus independent component 11_s1,consensus independent component 24_big,consensus independent component 135_s4,consensus independent component 24_big,-0.07753672348788326
541,consensus independent component 6_s3,consensus independent component 54_big,consensus independent component 29_s4,consensus independent component 22_big,-0.07756559265715206
24,consensus independent component 106_s1,consensus independent component 137_big,consensus independent component 117_s2,consensus independent component 137_big,-0.07767942682665169
591,consensus independent component 81_s1,consensus independent component 53_big,consensus independent component 25_s2,consensus independent component 87_big,-0.0807039782156303
395,consensus independent component 37_s1,consensus independent component 162_big,consensus independent component 39_s3,consensus independent component 138_big,-0.08321182033176264
439,consensus independent component 47_s1,consensus independent component 1_big,consensus independent component 110_s3,consensus independent component 1_big,-0.08440820687250403
539,consensus independent component 6_s1,consensus independent component 55_big,consensus independent component 23_s2,consensus independent component 55_big,-0.0849053406648177
201,consensus independent component 153_s2,consensus independent component 51_big,consensus independent component 85_s4,consensus independent component 61_big,-0.08514527017480839
386,consensus independent component 34_s4,consensus independent component 108_big,consensus independent component 26_s3,consensus independent component 108_big,-0.08613721339096081
407,consensus independent component 3_s1,consensus independent component 67_big,consensus independent component 149_s4,consensus independent component 67_big,-0.08660623117603194
475,consensus independent component 55_s1,consensus independent component 51_big,consensus independent component 70_s4,consensus independent component 51_big,-0.08674258144958602
225,consensus independent component 163_s2,consensus independent component 43_big,consensus independent component 16_s1,consensus independent component 43_big,-0.0876069762803467
424,consensus independent component 43_s2,consensus independent component 99_big,consensus independent component 145_s4,consensus independent component 53_big,-0.0876379607788832
231,consensus independent component 166_s2,consensus independent component 83_big,consensus independent component 194_s4,consensus independent component 72_big,-0.08771098339932194
262,consensus independent component 179_s4,consensus independent component 32_big,consensus independent component 40_s2,consensus independent component 32_big,-0.08797858268063954
435,consensus independent component 46_s1,consensus independent component 60_big,consensus independent component 96_s2,consensus independent component 60_big,-0.08925699355726957
104,consensus independent component 124_s1,consensus independent component 23_big,consensus independent component 54_s4,consensus independent component 16_big,-0.08933905801323652
504,consensus independent component 61_s2,consensus independent component 79_big,consensus independent component 13_s4,consensus independent component 79_big,-0.08990020585554304
140,consensus independent component 132_s2,consensus independent component 99_big,consensus independent component 38_s1,consensus independent component 99_big,-0.09005906546042497
251,consensus independent component 174_s2,consensus independent component 132_big,consensus independent component 16_s4,consensus independent component 77_big,-0.09171842266386068
233,consensus independent component 167_s2,consensus independent component 146_big,consensus independent component 158_s4,consensus independent component 146_big,-0.09219453167709277
352,consensus independent component 27_s2,consensus independent component 88_big,consensus independent component 31_s4,consensus independent component 88_big,-0.09262960755131572
62,consensus independent component 114_s3,consensus independent component 138_big,consensus independent component 78_s2,consensus independent component 48_big,-0.09284902384047623
247,consensus independent component 172_s2,consensus independent component 135_big,consensus independent component 44_s4,consensus independent component 135_big,-0.0928589953907716
260,consensus independent component 178_s4,consensus independent component 53_big,consensus independent component 138_s2,consensus independent component 53_big,-0.09396591381495117
175,consensus independent component 142_s3,consensus independent component 154_big,consensus independent component 6_s1,consensus independent component 55_big,-0.09404836971393817
205,consensus independent component 155_s2,consensus independent component 113_big,consensus independent component 75_s4,consensus independent component 96_big,-0.09477427543172323
35,consensus independent component 108_s4,consensus independent component 82_big,consensus independent component 80_s2,consensus independent component 82_big,-0.09490305107422231
229,consensus independent component 165_s2,consensus independent component 148_big,consensus independent component 119_s1,consensus independent component 148_big,-0.09498795035499225
287,consensus independent component 18_s1,consensus independent component 5_big,consensus independent component 26_s4,consensus independent component 5_big,-0.09732671744572596
438,consensus independent component 46_s4,consensus independent component 106_big,consensus independent component 37_s3,consensus independent component 106_big,-0.09750071831540708
189,consensus independent component 149_s2,consensus independent component 110_big,consensus independent component 55_s4,consensus independent component 110_big,-0.09774735494843402
249,consensus independent component 173_s2,consensus independent component 110_big,consensus independent component 183_s4,consensus independent component 157_big,-0.09832226863829599
345,consensus independent component 25_s3,consensus independent component 104_big,consensus independent component 119_s4,consensus independent component 104_big,-0.09918989718134384
340,consensus independent component 24_s2,consensus independent component 4_big,consensus independent component 59_s4,consensus independent component 4_big,-0.10079466455218322
235,consensus independent component 168_s2,consensus independent component 113_big,consensus independent component 161_s4,consensus independent component 61_big,-0.10081765226022064
607,consensus independent component 85_s1,consensus independent component 136_big,consensus independent component 30_s4,consensus independent component 136_big,-0.10143328747646846
120,consensus independent component 128_s1,consensus independent component 87_big,consensus independent component 126_s4,consensus independent component 87_big,-0.10174458336848713
125,consensus independent component 129_s2,consensus independent component 83_big,consensus independent component 165_s4,consensus independent component 83_big,-0.10269013031162355
33,consensus independent component 108_s2,consensus independent component 65_big,consensus independent component 158_s4,consensus independent component 146_big,-0.10353996258754737
415,consensus independent component 41_s1,consensus independent component 91_big,consensus independent component 74_s4,consensus independent component 137_big,-0.10355333301310649
215,consensus independent component 15_s1,consensus independent component 167_big,consensus independent component 17_s3,consensus independent component 45_big,-0.10381856294990603
21,consensus independent component 105_s2,consensus independent component 42_big,consensus independent component 67_s4,consensus independent component 11_big,-0.10419326503125677
109,consensus independent component 125_s2,consensus independent component 67_big,consensus independent component 149_s4,consensus independent component 67_big,-0.10448438648067382
280,consensus independent component 186_s4,consensus independent component 105_big,consensus independent component 118_s1,consensus independent component 50_big,-0.10462425717652499
656,consensus independent component 96_s2,consensus independent component 60_big,consensus independent component 97_s4,consensus independent component 60_big,-0.10525672481613413
335,consensus independent component 23_s1,consensus independent component 4_big,consensus independent component 59_s4,consensus independent component 4_big,-0.10572108016165549
277,consensus independent component 185_s2,consensus independent component 2_big,consensus independent component 18_s4,consensus independent component 2_big,-0.1060805663101112
128,consensus independent component 12_s1,consensus independent component 15_big,consensus independent component 43_s4,consensus independent component 15_big,-0.10641721720618635
663,consensus independent component 98_s1,consensus independent component 108_big,consensus independent component 128_s2,consensus independent component 108_big,-0.10642994188100588
53,consensus independent component 112_s2,consensus independent component 142_big,consensus independent component 99_s4,consensus independent component 97_big,-0.10713487091849225
579,consensus independent component 79_s1,consensus independent component 100_big,consensus independent component 137_s4,consensus independent component 100_big,-0.10782399484219396
540,consensus independent component 6_s2,consensus independent component 47_big,consensus independent component 134_s4,consensus independent component 47_big,-0.10792387342368803
548,consensus independent component 71_s2,consensus independent component 156_big,consensus independent component 108_s1,consensus independent component 14_big,-0.10934013932129255
436,consensus independent component 46_s2,consensus independent component 135_big,consensus independent component 44_s4,consensus independent component 135_big,-0.1095878903467234
272,consensus independent component 182_s4,consensus independent component 24_big,consensus independent component 61_s3,consensus independent component 143_big,-0.10966945952412167
302,consensus independent component 195_s4,consensus independent component 25_big,consensus independent component 36_s2,consensus independent component 25_big,-0.1097934424239263
92,consensus independent component 121_s1,consensus independent component 145_big,consensus independent component 37_s2,consensus independent component 145_big,-0.1102264517414987
139,consensus independent component 131_s4,consensus independent component 49_big,consensus independent component 91_s2,consensus independent component 49_big,-0.11039623525720405
491,consensus independent component 59_s1,consensus independent component 79_big,consensus independent component 13_s4,consensus independent component 79_big,-0.11062316036007569
174,consensus independent component 142_s2,consensus independent component 84_big,consensus independent component 120_s4,consensus independent component 84_big,-0.11265202934152391
572,consensus independent component 77_s2,consensus independent component 37_big,consensus independent component 77_s4,consensus independent component 37_big,-0.11334435661082415
597,consensus independent component 82_s3,consensus independent component 3_big,consensus independent component 66_s4,consensus independent component 3_big,-0.11458951779868443
448,consensus independent component 49_s2,consensus independent component 101_big,consensus independent component 132_s4,consensus independent component 101_big,-0.11532651660967758
7,consensus independent component 101_s4,consensus independent component 129_big,consensus independent component 134_s2,consensus independent component 124_big,-0.11557340321829562
40,consensus independent component 10_s1,consensus independent component 58_big,consensus independent component 58_s4,consensus independent component 58_big,-0.11588785531569673
673,consensus independent component 9_s3,consensus independent component 2_big,consensus independent component 18_s4,consensus independent component 2_big,-0.1167298056363631
275,consensus independent component 184_s2,consensus independent component 113_big,consensus independent component 145_s4,consensus independent component 53_big,-0.1203473399535315
347,consensus independent component 26_s1,consensus independent component 159_big,consensus independent component 30_s2,consensus independent component 159_big,-0.12048729788232149
441,consensus independent component 47_s3,consensus independent component 154_big,consensus independent component 90_s4,consensus independent component 55_big,-0.12181885894098805
425,consensus independent component 43_s3,consensus independent component 43_big,consensus independent component 92_s4,consensus independent component 43_big,-0.12283352280792459
460,consensus independent component 51_s2,consensus independent component 113_big,consensus independent component 15_s4,consensus independent component 153_big,-0.12306528004980052
659,consensus independent component 97_s1,consensus independent component 162_big,consensus independent component 101_s2,consensus independent component 2_big,-0.12318794889942342
369,consensus independent component 30_s3,consensus independent component 31_big,consensus independent component 24_s4,consensus independent component 31_big,-0.1258114913150711
183,consensus independent component 146_s2,consensus independent component 28_big,consensus independent component 41_s4,consensus independent component 28_big,-0.12613895127968766
428,consensus independent component 44_s2,consensus independent component 71_big,consensus independent component 3_s4,consensus independent component 71_big,-0.12619761741940683
339,consensus independent component 24_s1,consensus independent component 140_big,consensus independent component 147_s4,consensus independent component 140_big,-0.1268725484096121
514,consensus independent component 63_s4,consensus independent component 125_big,consensus independent component 7_s2,consensus independent component 125_big,-0.1270238576035118
451,consensus independent component 4_s1,consensus independent component 121_big,consensus independent component 129_s2,consensus independent component 83_big,-0.12812717557566608
344,consensus independent component 25_s2,consensus independent component 87_big,consensus independent component 126_s4,consensus independent component 87_big,-0.1282130699344115
283,consensus independent component 188_s2,consensus independent component 27_big,consensus independent component 56_s4,consensus independent component 27_big,-0.12825404565392418
342,consensus independent component 24_s4,consensus independent component 31_big,consensus independent component 102_s2,consensus independent component 31_big,-0.13082049501373294
108,consensus independent component 125_s1,consensus independent component 11_big,consensus independent component 67_s4,consensus independent component 11_big,-0.1308549448453041
118,consensus independent component 127_s3,consensus independent component 95_big,consensus independent component 118_s4,consensus independent component 95_big,-0.13165345204803
269,consensus independent component 181_s2,consensus independent component 61_big,consensus independent component 85_s4,consensus independent component 61_big,-0.1334044425227054
544,consensus independent component 70_s2,consensus independent component 30_big,consensus independent component 191_s4,consensus independent component 30_big,-0.13468486884429653
145,consensus independent component 133_s4,consensus independent component 159_big,consensus independent component 30_s2,consensus independent component 159_big,-0.13479692622458206
93,consensus independent component 121_s2,consensus independent component 139_big,consensus independent component 151_s4,consensus independent component 139_big,-0.13553191684266822
11,consensus independent component 102_s4,consensus independent component 36_big,consensus independent component 29_s2,consensus independent component 72_big,-0.13566181956288453
257,consensus independent component 177_s2,consensus independent component 78_big,consensus independent component 116_s4,consensus independent component 78_big,-0.13589249360956968
452,consensus independent component 4_s2,consensus independent component 116_big,consensus independent component 69_s4,consensus independent component 116_big,-0.13658827120755979
177,consensus independent component 143_s2,consensus independent component 35_big,consensus independent component 39_s4,consensus independent component 35_big,-0.13803371935125291
463,consensus independent component 52_s1,consensus independent component 61_big,consensus independent component 85_s4,consensus independent component 61_big,-0.13830338870132425
165,consensus independent component 13_s2,consensus independent component 5_big,consensus independent component 26_s4,consensus independent component 5_big,-0.13839197306862933
543,consensus independent component 70_s1,consensus independent component 84_big,consensus independent component 120_s4,consensus independent component 84_big,-0.1385682089874684
219,consensus independent component 160_s2,consensus independent component 76_big,consensus independent component 122_s4,consensus independent component 76_big,-0.1386063659928357
576,consensus independent component 78_s2,consensus independent component 48_big,consensus independent component 65_s4,consensus independent component 48_big,-0.13884677779000132
5,consensus independent component 101_s2,consensus independent component 2_big,consensus independent component 18_s4,consensus independent component 2_big,-0.13901119785757876
116,consensus independent component 127_s1,consensus independent component 25_big,consensus independent component 91_s4,consensus independent component 25_big,-0.1396965406142308
356,consensus independent component 28_s2,consensus independent component 56_big,consensus independent component 38_s4,consensus independent component 56_big,-0.14215483431017106
81,consensus independent component 119_s2,consensus independent component 139_big,consensus independent component 151_s4,consensus independent component 139_big,-0.14229447557713445
123,consensus independent component 128_s4,consensus independent component 121_big,consensus independent component 54_s2,consensus independent component 121_big,-0.14262501781664483
640,consensus independent component 92_s2,consensus independent component 18_big,consensus independent component 11_s4,consensus independent component 18_big,-0.1426386318509824
500,consensus independent component 60_s2,consensus independent component 130_big,consensus independent component 19_s4,consensus independent component 130_big,-0.14311131979603314
573,consensus independent component 77_s3,consensus independent component 54_big,consensus independent component 188_s4,consensus independent component 151_big,-0.14490815416933517
102,consensus independent component 123_s3,consensus independent component 163_big,consensus independent component 23_s2,consensus independent component 55_big,-0.1464751383333882
228,consensus independent component 164_s4,consensus independent component 143_big,consensus independent component 57_s2,consensus independent component 143_big,-0.14657224112043066
520,consensus independent component 65_s2,consensus independent component 45_big,consensus independent component 21_s4,consensus independent component 81_big,-0.14711457162798264
213,consensus independent component 159_s2,consensus independent component 69_big,consensus independent component 27_s4,consensus independent component 69_big,-0.15016323702335715
529,consensus independent component 67_s3,consensus independent component 138_big,consensus independent component 152_s4,consensus independent component 168_big,-0.15099471798042347
319,consensus independent component 200_s2,consensus independent component 135_big,consensus independent component 44_s4,consensus independent component 135_big,-0.15173967962704474
516,consensus independent component 64_s2,consensus independent component 156_big,consensus independent component 71_s1,consensus independent component 14_big,-0.15180358333488847
131,consensus independent component 12_s4,consensus independent component 50_big,consensus independent component 11_s2,consensus independent component 50_big,-0.1519276409313588
384,consensus independent component 34_s2,consensus independent component 122_big,consensus independent component 72_s4,consensus independent component 122_big,-0.15401884990144699
432,consensus independent component 45_s2,consensus independent component 97_big,consensus independent component 75_s4,consensus independent component 96_big,-0.15431537387207123
348,consensus independent component 26_s2,consensus independent component 136_big,consensus independent component 30_s4,consensus independent component 136_big,-0.15522758809644432
318,consensus independent component 1_s4,consensus independent component 170_big,consensus independent component 152_s2,consensus independent component 170_big,-0.15546291899819376
167,consensus independent component 13_s4,consensus independent component 79_big,consensus independent component 59_s1,consensus independent component 79_big,-0.1595848401689236
483,consensus independent component 57_s1,consensus independent component 141_big,consensus independent component 37_s3,consensus independent component 106_big,-0.16013483322621855
279,consensus independent component 186_s2,consensus independent component 77_big,consensus independent component 16_s4,consensus independent component 77_big,-0.1619746288427072
392,consensus independent component 36_s2,consensus independent component 25_big,consensus independent component 91_s4,consensus independent component 25_big,-0.1625993123024344
484,consensus independent component 57_s2,consensus independent component 143_big,consensus independent component 164_s4,consensus independent component 143_big,-0.1655926969639131
12,consensus independent component 103_s1,consensus independent component 162_big,consensus independent component 190_s2,consensus independent component 63_big,-0.1662788221713939
506,consensus independent component 61_s4,consensus independent component 8_big,consensus independent component 21_s1,consensus independent component 8_big,-0.16980634929879657
164,consensus independent component 13_s1,consensus independent component 143_big,consensus independent component 164_s4,consensus independent component 143_big,-0.1699193768755891
331,consensus independent component 22_s1,consensus independent component 92_big,consensus independent component 25_s4,consensus independent component 92_big,-0.17020084271235897
6,consensus independent component 101_s3,consensus independent component 112_big,consensus independent component 157_s4,consensus independent component 112_big,-0.1705967032276523
634,consensus independent component 90_s4,consensus independent component 55_big,consensus independent component 23_s2,consensus independent component 55_big,-0.17368395728606423
542,consensus independent component 6_s4,consensus independent component 139_big,consensus independent component 102_s2,consensus independent component 31_big,-0.1763794568182284
672,consensus independent component 9_s2,consensus independent component 100_big,consensus independent component 137_s4,consensus independent component 100_big,-0.17708057855934828
122,consensus independent component 128_s3,consensus independent component 6_big,consensus independent component 17_s4,consensus independent component 6_big,-0.17929120100993745
376,consensus independent component 32_s2,consensus independent component 109_big,consensus independent component 64_s4,consensus independent component 109_big,-0.1811561784952576
368,consensus independent component 30_s2,consensus independent component 159_big,consensus independent component 133_s4,consensus independent component 159_big,-0.18143389791061426
658,consensus independent component 96_s4,consensus independent component 72_big,consensus independent component 29_s2,consensus independent component 72_big,-0.18628545220324733
236,consensus independent component 168_s4,consensus independent component 128_big,consensus independent component 140_s2,consensus independent component 128_big,-0.18795872145376205
97,consensus independent component 122_s2,consensus independent component 75_big,consensus independent component 22_s4,consensus independent component 75_big,-0.1892538000336007
488,consensus independent component 58_s2,consensus independent component 34_big,consensus independent component 118_s3,consensus independent component 54_big,-0.18929688499233976
41,consensus independent component 10_s2,consensus independent component 146_big,consensus independent component 158_s4,consensus independent component 146_big,-0.19480248234966396
662,consensus independent component 97_s4,consensus independent component 60_big,consensus independent component 96_s2,consensus independent component 60_big,-0.1957082616023702
61,consensus independent component 114_s2,consensus independent component 110_big,consensus independent component 55_s4,consensus independent component 110_big,-0.19580164313945997
476,consensus independent component 55_s2,consensus independent component 33_big,consensus independent component 79_s4,consensus independent component 33_big,-0.19587840887651667
196,consensus independent component 150_s4,consensus independent component 139_big,consensus independent component 102_s2,consensus independent component 31_big,-0.19616539742045594
111,consensus independent component 125_s4,consensus independent component 115_big,consensus independent component 156_s2,consensus independent component 115_big,-0.19692440330526084
29,consensus independent component 107_s2,consensus independent component 152_big,consensus independent component 46_s4,consensus independent component 106_big,-0.199817096592192
636,consensus independent component 91_s2,consensus independent component 49_big,consensus independent component 49_s4,consensus independent component 49_big,-0.20144803684121732
239,consensus independent component 16_s1,consensus independent component 43_big,consensus independent component 92_s4,consensus independent component 43_big,-0.202333378956855
567,consensus independent component 76_s1,consensus independent component 75_big,consensus independent component 22_s4,consensus independent component 75_big,-0.2045744481227743
